,index,unknown,v1,v2,v3,v4,v5,v6,current
2060,NCI-H1339,,gs://ccle_bams/wes/G16423/NCI-H1339/v1/NCI-H1339.bam,gs://ccle_bams/rna/G29750/NCI-H1339/v2/NCI-H1339.bam,,,gs://ccle_bams/rna/Getz_IBM_CellLines_RNASeqData_21samples_09222017/G41750/NA/NCI-H1339/v5/NCI-H1339.bam,,gs://ccle_bams/rna/G16640/NCI-H1339/current/NCI-H1339.bam
2061,NCI-H1341,,gs://ccle_bams/wes/G16406/NCI-H1341/v1/NCI-H1341.bam,,gs://ccle_bams/wes/G29750/NCI-H1341/v3/NCI-H1341.bam,,,,
2062,NCI-H1355,,gs://ccle_bams/rna/G32831/NCI-H1355/v1/NCI-H1355.bam,,gs://ccle_bams/rna/G29750/NCI-H1355/v3/NCI-H1355.bam,,,,gs://ccle_bams/wes/G16640/NCI-H1355/current/NCI-H1355.bam
2063,NCI-H1373,,gs://ccle_bams/wes/G35076/NCI-H1373/current/NCI-H1373.bam,gs://ccle_bams/wes/G29750/NCI-H1373/v2/NCI-H1373.bam,,,,,
2064,NCI-H1385,,gs://ccle_bams/wes/G29750/NCI-H1385/v1/NCI-H1385.bam,,,,,,gs://ccle_bams/rna/G16640/NCI-H1385/current/NCI-H1385.bam
2065,NCI-H1395,,gs://ccle_bams/rna/G16640/NCI-H1395/current/NCI-H1395.bam,gs://ccle_bams/rna/G29750/NCI-H1395/v2/NCI-H1395.bam,,,,,
2066,NCI-H1435,,gs://ccle_bams/wes/G32831/NCI-H1435/v1/NCI-H1435.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H1435/current/NCI-H1435.bam
2067,NCI-H1436,,gs://ccle_bams/rna/G29750/NCI-H1436/v1/NCI-H1436.bam,,,,,gs://ccle_bams/wes/G16430/NCI-H1436/v6/NCI-H1436.bam,gs://ccle_bams/rna/C1926/NCI-H1436/current/NCI-H1436.bam
2068,NCI-H1437,,gs://ccle_bams/wes/G29750/NCI-H1437/v1/NCI-H1437.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H1437/current/NCI-H1437.bam
2069,NCI-H146,,gs://ccle_bams/wes/G16348/NCI-H146/v1/NCI-H146.bam,,,,,,gs://ccle_bams/rna/G16640/NCI-H146/current/NCI-H146.bam
2070,NCI-H1563,,gs://ccle_bams/wes/G16640/NCI-H1563/current/NCI-H1563.bam,,gs://ccle_bams/rna/G29750/NCI-H1563/v3/NCI-H1563.bam,,,,
2071,NCI-H1568,,gs://ccle_bams/wes/RP-1561/Exome/NCI-H1568/current/NCI-H1568.bam,gs://ccle_bams/wes/G29750/NCI-H1568/v2/NCI-H1568.bam,,,,,
2072,NCI-H1573,,gs://ccle_bams/wes/G16640/NCI-H1573/current/NCI-H1573.bam,,gs://ccle_bams/wes/G29750/NCI-H1573/v3/NCI-H1573.bam,,,,
2073,NCI-H1581,,gs://ccle_bams/rna/G29750/NCI-H1581/v1/NCI-H1581.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H1581/current/NCI-H1581.bam
2074,NCI-H1618,,gs://ccle_bams/rna/G29750/NCI-H1618/v1/NCI-H1618.bam,gs://ccle_bams/wes/G16368/NCI-H1618/v2/NCI-H1618.bam,,,,,gs://ccle_bams/wes/G16640/NCI-H1618/current/NCI-H1618.bam
2075,NCI-H1623,,gs://ccle_bams/wes/G29750/NCI-H1623/v1/NCI-H1623.bam,,,,,,gs://ccle_bams/wes/C1926/NCI-H1623/current/NCI-H1623.bam
2076,NCI-H1648,,gs://ccle_bams/rna/G29750/NCI-H1648/v1/NCI-H1648.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H1648/current/NCI-H1648.bam
2077,NCI-H1650,,gs://ccle_bams/wes/G29750/NCI-H1650/v1/NCI-H1650.bam,,,,,,gs://ccle_bams/rna/G16640/NCI-H1650/current/NCI-H1650.bam
2078,NCI-H1651,,gs://ccle_bams/rna/G29750/NCI-H1651/v1/NCI-H1651.bam,gs://ccle_bams/wes/G16403/NCI-H1651/v2/NCI-H1651.bam,,,,,gs://ccle_bams/wes/G16640/NCI-H1651/current/NCI-H1651.bam
2079,NCI-H1666,,gs://ccle_bams/wes/G16421/NCI-H1666/v1/NCI-H1666.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H1666/current/NCI-H1666.bam
2080,NCI-H1693,,gs://ccle_bams/rna/G32831/NCI-H1693/v1/NCI-H1693.bam,,gs://ccle_bams/rna/G29750/NCI-H1693/v3/NCI-H1693.bam,,,,gs://ccle_bams/rna/G16640/NCI-H1693/current/NCI-H1693.bam
2081,NCI-H1694,,gs://ccle_bams/wes/G29750/NCI-H1694/v1/NCI-H1694.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H1694/current/NCI-H1694.bam
2082,NCI-H1703,,gs://ccle_bams/rna/G16640/NCI-H1703/current/NCI-H1703.bam,,gs://ccle_bams/wes/G29750/NCI-H1703/v3/NCI-H1703.bam,,,,
2083,NCI-H1734,,gs://ccle_bams/wes/G29750/NCI-H1734/v1/NCI-H1734.bam,,,,,,gs://ccle_bams/wes/C1926/NCI-H1734/current/NCI-H1734.bam
2084,NCI-H1755,,gs://ccle_bams/wes/G29750/NCI-H1755/v1/NCI-H1755.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H1755/current/NCI-H1755.bam
2085,NCI-H1781,,gs://ccle_bams/wes/G16640/NCI-H1781/current/NCI-H1781.bam,gs://ccle_bams/wes/G29750/NCI-H1781/v2/NCI-H1781.bam,,,,,
2086,NCI-H1792,,gs://ccle_bams/rna/G29750/NCI-H1792/v1/NCI-H1792.bam,,gs://ccle_bams/wes/G32831/NCI-H1792/v3/NCI-H1792.bam,,,,gs://ccle_bams/rna/G16640/NCI-H1792/current/NCI-H1792.bam
2087,NCI-H1793,,gs://ccle_bams/wes/G32831/NCI-H1793/v1/NCI-H1793.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H1793/current/NCI-H1793.bam
2088,NCI-H1819,,gs://ccle_bams/rna/G41810/NCI-H1819/current/NCI-H1819.bam,,,,,,
2089,NCI-H1836,,gs://ccle_bams/wes/G16413/NCI-H1836/v1/NCI-H1836.bam,,gs://ccle_bams/wes/G29750/NCI-H1836/v3/NCI-H1836.bam,,,,gs://ccle_bams/wes/G16640/NCI-H1836/current/NCI-H1836.bam
2090,NCI-H1838,,gs://ccle_bams/wes/G16640/NCI-H1838/current/NCI-H1838.bam,gs://ccle_bams/wes/G29750/NCI-H1838/v2/NCI-H1838.bam,,,,,
2091,NCI-H1869,,gs://ccle_bams/wes/G16640/NCI-H1869/current/NCI-H1869.bam,gs://ccle_bams/wes/G32831/NCI-H1869/v2/NCI-H1869.bam,gs://ccle_bams/rna/G29750/NCI-H1869/v3/NCI-H1869.bam,,,,
2092,NCI-H1876,,gs://ccle_bams/rna/G16401/NCI-H1876/v1/NCI-H1876.bam,gs://ccle_bams/rna/G29750/NCI-H1876/v2/NCI-H1876.bam,,,,,gs://ccle_bams/rna/G16640/NCI-H1876/current/NCI-H1876.bam
2093,NCI-H1915,,gs://ccle_bams/wes/RP-1500/Exome/NCI-H1915/current/NCI-H1915.bam,,,gs://ccle_bams/wes/G29750/NCI-H1915/v4/NCI-H1915.bam,,,
2094,NCI-H1930,,gs://ccle_bams/wes/G16340/NCI-H1930/v1/NCI-H1930.bam,gs://ccle_bams/rna/G29750/NCI-H1930/v2/NCI-H1930.bam,,,,,gs://ccle_bams/rna/G16640/NCI-H1930/current/NCI-H1930.bam
2095,NCI-H1944,,gs://ccle_bams/wes/G16640/NCI-H1944/current/NCI-H1944.bam,gs://ccle_bams/wes/G29750/NCI-H1944/v2/NCI-H1944.bam,,,,,
2096,NCI-H196,,gs://ccle_bams/wes/G16640/NCI-H196/current/NCI-H196.bam,gs://ccle_bams/rna/G29750/NCI-H196/v2/NCI-H196.bam,,,,,
2097,NCI-H1963,,gs://ccle_bams/rna/G16408/NCI-H1963/v1/NCI-H1963.bam,gs://ccle_bams/wes/G29750/NCI-H1963/v2/NCI-H1963.bam,,,,,gs://ccle_bams/rna/G16640/NCI-H1963/current/NCI-H1963.bam
2098,NCI-H1975,,,gs://ccle_bams/rna/G32831/NCI-H1975/v2/NCI-H1975.bam,gs://ccle_bams/rna/G29750/NCI-H1975/v3/NCI-H1975.bam,,,,
2099,NCI-H2004_RT_1,,gs://ccle_bams/wes/RP-1211/Exome/NCI-H2004_RT_1/v1/NCI-H2004_RT_1.bam,,,,,,
2100,NCI-H2009,,gs://ccle_bams/rna/C1926/NCI-H2009/current/NCI-H2009.bam,gs://ccle_bams/wes/G29750/NCI-H2009/v2/NCI-H2009.bam,,,,,
2101,NCI-H2023,,gs://ccle_bams/rna/G16640/NCI-H2023/current/NCI-H2023.bam,gs://ccle_bams/wes/G29750/NCI-H2023/v2/NCI-H2023.bam,,,,,
2102,NCI-H2029,,gs://ccle_bams/rna/G16375/NCI-H2029/v1/NCI-H2029.bam,gs://ccle_bams/wes/G29750/NCI-H2029/v2/NCI-H2029.bam,,,,,gs://ccle_bams/rna/G16640/NCI-H2029/current/NCI-H2029.bam
2103,NCI-H2030,,gs://ccle_bams/wes/G29750/NCI-H2030/v1/NCI-H2030.bam,,gs://ccle_bams/wes/G32831/NCI-H2030/v3/NCI-H2030.bam,,,,gs://ccle_bams/rna/G16640/NCI-H2030/current/NCI-H2030.bam
2104,NCI-H2052,,gs://ccle_bams/rna/G16480/NCI-H2052/v1/NCI-H2052.bam,gs://ccle_bams/wes/G29750/NCI-H2052/v2/NCI-H2052.bam,,,,,gs://ccle_bams/wes/G16640/NCI-H2052/current/NCI-H2052.bam
2105,NCI-H2066,,gs://ccle_bams/wes/G16349/NCI-H2066/v1/NCI-H2066.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H2066/current/NCI-H2066.bam
2106,NCI-H2073,,gs://ccle_bams/wes/G16640/NCI-H2073/current/NCI-H2073.bam,,,,,,
2107,NCI-H2077,,gs://ccle_bams/wes/G41809/NCI-H2077/current/NCI-H2077.bam,,,,,,
2108,NCI-H2081,,gs://ccle_bams/rna/G16388/NCI-H2081/v1/NCI-H2081.bam,,gs://ccle_bams/rna/G29750/NCI-H2081/v3/NCI-H2081.bam,,,,gs://ccle_bams/rna/G16640/NCI-H2081/current/NCI-H2081.bam
2109,NCI-H2085,,gs://ccle_bams/rna/G16640/NCI-H2085/current/NCI-H2085.bam,gs://ccle_bams/wes/G29750/NCI-H2085/v2/NCI-H2085.bam,,,,,
2110,NCI-H2087,,gs://ccle_bams/wes/RP-1561/Exome/NCI-H2087/current/NCI-H2087.bam,,gs://ccle_bams/rna/G29750/NCI-H2087/v3/NCI-H2087.bam,,,,
2111,NCI-H209,,gs://ccle_bams/wes/G16376/NCI-H209/v1/NCI-H209.bam,gs://ccle_bams/wes/G29750/NCI-H209/v2/NCI-H209.bam,,,,,gs://ccle_bams/wes/RP-1561/Exome/NCI-H209/current/NCI-H209.bam
2112,NCI-H2106,,gs://ccle_bams/wes/G29750/NCI-H2106/v1/NCI-H2106.bam,,,,,,gs://ccle_bams/wes/C1926/NCI-H2106/current/NCI-H2106.bam
2113,NCI-H211,,gs://ccle_bams/wes/G16345/NCI-H211/v1/NCI-H211.bam,,,,,,gs://ccle_bams/wes/G48942/NCI-H211/current/NCI-H211.bam
2114,NCI-H2110,,gs://ccle_bams/wes/RP-1561/Exome/NCI-H2110/current/NCI-H2110.bam,,gs://ccle_bams/wes/G29750/NCI-H2110/v3/NCI-H2110.bam,,,,
2115,NCI-H2122,,gs://ccle_bams/rna/G16409/NCI-H2122/v1/NCI-H2122.bam,gs://ccle_bams/wes/G29750/NCI-H2122/v2/NCI-H2122.bam,,,,,gs://ccle_bams/rna/G16640/NCI-H2122/current/NCI-H2122.bam
2116,NCI-H2126,,gs://ccle_bams/wes/G16640/NCI-H2126/current/NCI-H2126.bam,gs://ccle_bams/rna/G29750/NCI-H2126/v2/NCI-H2126.bam,,,,,
2117,NCI-H2170,,gs://ccle_bams/rna/G16355/NCI-H2170/v1/NCI-H2170.bam,gs://ccle_bams/wes/G29750/NCI-H2170/v2/NCI-H2170.bam,,,,,gs://ccle_bams/wes/RP-1561/Exome/NCI-H2170/current/NCI-H2170.bam
2118,NCI-H2171,,gs://ccle_bams/wes/G16394/NCI-H2171/v1/NCI-H2171.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H2171/current/NCI-H2171.bam
2119,NCI-H2172,,gs://ccle_bams/wes/G16640/NCI-H2172/current/NCI-H2172.bam,,,gs://ccle_bams/rna/G29750/NCI-H2172/v4/NCI-H2172.bam,,,
2120,NCI-H2196,,gs://ccle_bams/rna/G16384/NCI-H2196/v1/NCI-H2196.bam,gs://ccle_bams/wes/G29750/NCI-H2196/v2/NCI-H2196.bam,,,,,gs://ccle_bams/wes/G16640/NCI-H2196/current/NCI-H2196.bam
2121,NCI-H2227,,gs://ccle_bams/wes/G16429/NCI-H2227/v1/NCI-H2227.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H2227/current/NCI-H2227.bam
2122,NCI-H2228,,,gs://ccle_bams/wes/G32831/NCI-H2228/v2/NCI-H2228.bam,,,,,
2123,NCI-H226,,gs://ccle_bams/wes/G32831/NCI-H226/v1/NCI-H226.bam,gs://ccle_bams/wes/G29750/NCI-H226/v2/NCI-H226.bam,,,,,gs://ccle_bams/rna/G16640/NCI-H226/current/NCI-H226.bam
2124,NCI-H2286,,gs://ccle_bams/rna/G16422/NCI-H2286/v1/NCI-H2286.bam,gs://ccle_bams/rna/G29750/NCI-H2286/v2/NCI-H2286.bam,,,,,gs://ccle_bams/rna/G16640/NCI-H2286/current/NCI-H2286.bam
2125,NCI-H2291,,gs://ccle_bams/wes/RP-1561/Exome/NCI-H2291/current/NCI-H2291.bam,gs://ccle_bams/wes/G29750/NCI-H2291/v2/NCI-H2291.bam,,,,,
2126,NCI-H23,,gs://ccle_bams/wes/G16640/NCI-H23/current/NCI-H23.bam,gs://ccle_bams/rna/G32831/NCI-H23/v2/NCI-H23.bam,,,,,
2127,NCI-H2342,,gs://ccle_bams/wes/G16640/NCI-H2342/current/NCI-H2342.bam,gs://ccle_bams/wes/G29750/NCI-H2342/v2/NCI-H2342.bam,,,,,
2128,NCI-H2347,,gs://ccle_bams/wes/G16640/NCI-H2347/current/NCI-H2347.bam,gs://ccle_bams/wes/G29750/NCI-H2347/v2/NCI-H2347.bam,,,,,
2129,NCI-H2405,,gs://ccle_bams/wes/G16640/NCI-H2405/current/NCI-H2405.bam,gs://ccle_bams/rna/G29750/NCI-H2405/v2/NCI-H2405.bam,,,,,
2130,NCI-H2444,,gs://ccle_bams/wes/G29750/NCI-H2444/v1/NCI-H2444.bam,,,,,,gs://ccle_bams/wes/C1926/NCI-H2444/current/NCI-H2444.bam
2131,NCI-H2452,,gs://ccle_bams/wes/G16640/NCI-H2452/current/NCI-H2452.bam,,gs://ccle_bams/wes/G29750/NCI-H2452/v3/NCI-H2452.bam,,,,
2132,NCI-H28,,gs://ccle_bams/wes/C1926/NCI-H28/current/NCI-H28.bam,gs://ccle_bams/wes/G29750/NCI-H28/v2/NCI-H28.bam,,,,,
2133,NCI-H2882,,gs://ccle_bams/wes/RP-1211/Exome/NCI-H2882/v1/NCI-H2882.bam,gs://ccle_bams/rna/Getz_IBM_CellLines_RNASeqData_39samples_08102018/G131709/NA/NCI-H2882/v2/NCI-H2882.bam,,,,,
2134,NCI-H2887,,gs://ccle_bams/rna/Getz_IBM_CellLines_RNASeqData_21samples_09222017/G41817/NA/NCI-H2887/v1/NCI-H2887.bam,,,,,,gs://ccle_bams/wes/RP-1211/Exome/NCI-H2887/current/NCI-H2887.bam
2135,NCI-H292,,gs://ccle_bams/wes/RP-1500/Exome/NCI-H292/current/NCI-H292.bam,gs://ccle_bams/rna/G29750/NCI-H292/v2/NCI-H292.bam,gs://ccle_bams/rna/Getz_IBM_CellLines_RNASeq_13samples_11282017/G28547/NA/NCI-H292/v3/NCI-H292.bam,,,,
2136,NCI-H3122,,gs://ccle_bams/wes/RP-1211/Exome/NCI-H3122/v1/NCI-H3122.bam,,,,,,gs://ccle_bams/rna/G131709/NCI-H3122/current/NCI-H3122.bam
2137,NCI-H322,,gs://ccle_bams/wes/CCLE_DepMap_WES_July_Dec_2018/RP-1561/Exome/NCI-H322/v1/NCI-H322.bam,gs://ccle_bams/wes/G29750/NCI-H322/v2/NCI-H322.bam,,,,,gs://ccle_bams/rna/G16640/NCI-H322/current/NCI-H322.bam
2138,NCI-H3255,,gs://ccle_bams/wes/G32831/NCI-H3255/v1/NCI-H3255.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H3255/current/NCI-H3255.bam
2139,NCI-H358,,gs://ccle_bams/rna/G32831/NCI-H358/v1/NCI-H358.bam,,,,,,gs://ccle_bams/rna/G16640/NCI-H358/current/NCI-H358.bam
2140,NCI-H441,,gs://ccle_bams/rna/G29750/NCI-H441/v1/NCI-H441.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H441/current/NCI-H441.bam
2141,NCI-H446,,gs://ccle_bams/wes/G16426/NCI-H446/v1/NCI-H446.bam,gs://ccle_bams/wes/G29750/NCI-H446/v2/NCI-H446.bam,,,gs://ccle_bams/rna/Getz_IBM_CellLines_RNASeq_13samples_11282017/G41671/NA/NCI-H446/v5/NCI-H446.bam,,gs://ccle_bams/wes/RP-1500/Exome/NCI-H446/current/NCI-H446.bam
2142,NCI-H460,,gs://ccle_bams/wes/G16640/NCI-H460/current/NCI-H460.bam,gs://ccle_bams/rna/G32831/NCI-H460/v2/NCI-H460.bam,,,,,
2143,NCI-H508,,gs://ccle_bams/rna/G16640/NCI-H508/current/NCI-H508.bam,gs://ccle_bams/wes/G29750/NCI-H508/v2/NCI-H508.bam,,,,,
2144,NCI-H510,,gs://ccle_bams/rna/G16383/NCI-H510/v1/NCI-H510.bam,gs://ccle_bams/wes/G29750/NCI-H510/v2/NCI-H510.bam,,,,,gs://ccle_bams/rna/G16640/NCI-H510/current/NCI-H510.bam
2145,NCI-H520,,gs://ccle_bams/rna/G32831/NCI-H520/v1/NCI-H520.bam,,,,,,
2146,NCI-H522,,gs://ccle_bams/rna/G16402/NCI-H522/v1/NCI-H522.bam,gs://ccle_bams/wes/G29750/NCI-H522/v2/NCI-H522.bam,,,,,gs://ccle_bams/wes/G16640/NCI-H522/current/NCI-H522.bam
2147,NCI-H524,,gs://ccle_bams/rna/G16640/NCI-H524/current/NCI-H524.bam,gs://ccle_bams/wes/G16399/NCI-H524/v2/NCI-H524.bam,gs://ccle_bams/wes/G29750/NCI-H524/v3/NCI-H524.bam,,,,
2148,NCI-H526,,gs://ccle_bams/rna/Getz_IBM_CellLines_RNASeq_13samples_11282017/G25220/NA/NCI-H526/v1/NCI-H526.bam,gs://ccle_bams/wes/G29750/NCI-H526/v2/NCI-H526.bam,,,,,gs://ccle_bams/wes/RP-1500/Exome/NCI-H526/current/NCI-H526.bam
2149,NCI-H596,,gs://ccle_bams/wes/G29750/NCI-H596/v1/NCI-H596.bam,gs://ccle_bams/wes/G32831/NCI-H596/v2/NCI-H596.bam,,,,,
2150,NCI-H647,,gs://ccle_bams/wes/G29750/NCI-H647/v1/NCI-H647.bam,,,,,,gs://ccle_bams/wes/RP-1561/Exome/NCI-H647/current/NCI-H647.bam
2151,NCI-H650,,gs://ccle_bams/rna/G16405/NCI-H650/v1/NCI-H650.bam,gs://ccle_bams/rna/G29750/NCI-H650/v2/NCI-H650.bam,,,,,gs://ccle_bams/wes/G16640/NCI-H650/current/NCI-H650.bam
2152,NCI-H660,,gs://ccle_bams/rna/G16640/NCI-H660/current/NCI-H660.bam,gs://ccle_bams/wes/G29750/NCI-H660/v2/NCI-H660.bam,,,,,
2153,NCI-H661,,gs://ccle_bams/rna/G29750/NCI-H661/v1/NCI-H661.bam,gs://ccle_bams/wes/G16385/NCI-H661/v2/NCI-H661.bam,,,,,gs://ccle_bams/rna/G16640/NCI-H661/current/NCI-H661.bam
2154,NCI-H684,,gs://ccle_bams/wes/G16640/NCI-H684/current/NCI-H684.bam,gs://ccle_bams/wes/G29750/NCI-H684/v2/NCI-H684.bam,,,,,
2155,NCI-H69,,gs://ccle_bams/wes/G16347/NCI-H69/v1/NCI-H69.bam,,,,,,gs://ccle_bams/rna/G16640/NCI-H69/current/NCI-H69.bam
2156,NCI-H716,,gs://ccle_bams/wes/G29750/NCI-H716/v1/NCI-H716.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H716/current/NCI-H716.bam
2157,NCI-H727,,gs://ccle_bams/rna/G16640/NCI-H727/current/NCI-H727.bam,gs://ccle_bams/wes/G29750/NCI-H727/v2/NCI-H727.bam,,,,,
2158,NCI-H747,,gs://ccle_bams/wes/G16640/NCI-H747/current/NCI-H747.bam,gs://ccle_bams/rna/G29750/NCI-H747/v2/NCI-H747.bam,,,,,
2159,NCI-H810,,gs://ccle_bams/wes/C1926/NCI-H810/current/NCI-H810.bam,gs://ccle_bams/wes/G29750/NCI-H810/v2/NCI-H810.bam,,,,,
2160,NCI-H82,,gs://ccle_bams/wes/G16463/NCI-H82/v1/NCI-H82.bam,gs://ccle_bams/wes/G29750/NCI-H82/v2/NCI-H82.bam,,,,,
2161,NCI-H838,,gs://ccle_bams/wes/G29750/NCI-H838/v1/NCI-H838.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H838/current/NCI-H838.bam
2162,NCI-H841,,gs://ccle_bams/wes/G29750/NCI-H841/v1/NCI-H841.bam,,,,,,
2163,NCI-H854,,gs://ccle_bams/wes/G29750/NCI-H854/v1/NCI-H854.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-H854/current/NCI-H854.bam
2164,NCI-H889,,,gs://ccle_bams/wes/G16354/NCI-H889/v2/NCI-H889.bam,,,,,
2165,NCI-H929,,gs://ccle_bams/wes/G29750/NCI-H929/v1/NCI-H929.bam,,,,,,gs://ccle_bams/rna/G16640/NCI-H929/current/NCI-H929.bam
2166,NCI-N87,,gs://ccle_bams/wes/G29750/NCI-N87/v1/NCI-N87.bam,,,,,,gs://ccle_bams/wes/G16640/NCI-N87/current/NCI-N87.bam
2167,NCO2,,gs://ccle_bams/wes/G16640/NCO2/current/NCO2.bam,gs://ccle_bams/rna/G29750/NCO2/v2/NCO2.bam,,,,,
2168,NGP,gs://ccle_bams/wes/NGP.bam,gs://ccle_bams/rna/CCLE_DepMap_RNAseq_July_Dec_2018/RP-1561/RNA/NGP/v1/NGP.bam,,,,,,
2169,NH-6,,gs://ccle_bams/rna/G16640/NH-6/current/NH-6.bam,,,,,gs://ccle_bams/rna/G29750/NH-6/v6/NH-6.bam,
2170,NHA_hT_DD,,gs://ccle_bams/rna/G41790/NHA_hT_DD/current/NHA_hT_DD.bam,,,,,,
2171,NIH_OVCAR-3,,gs://ccle_bams/wes/G29750/NIH_OVCAR-3/v1/NIH_OVCAR-3.bam,gs://ccle_bams/wes/G32831/NIH_OVCAR-3/v2/NIH_OVCAR-3.bam,,,,,gs://ccle_bams/rna/G16640/NIH_OVCAR-3/current/NIH_OVCAR-3.bam
2172,NKL_1,,gs://ccle_bams/wes/RP-1003/Exome/NKL_1/current/NKL_1.bam,,,,,,
2173,NMB,,gs://ccle_bams/wes/RP-1561/Exome/NMB/v1/NMB.bam,,,,,,
2174,NMC-G1,,gs://ccle_bams/rna/G29750/NMC-G1/v1/NMC-G1.bam,,,,,,gs://ccle_bams/wes/RP-1561/Exome/NMC-G1/current/NMC-G1.bam
2175,NOMO-1,,,gs://ccle_bams/wes/G29750/NOMO-1/v2/NOMO-1.bam,,,,,
2176,NOZ,,gs://ccle_bams/wes/RP-1561/Exome/NOZ/v1/NOZ.bam,,,,,,gs://ccle_bams/wes/RP-1561/Exome/NOZ/current/NOZ.bam
2177,NP2,,gs://ccle_bams/wes/NP2/current/NP2.bam,gs://ccle_bams/rna/Getz_IBM_CellLines_Tru-seq_100M_Nov2018_Redo/RP-1500/RNA/NP2/v2/NP2.bam,,,,,
2178,NP3,,gs://ccle_bams/rna/Getz_IBM_CellLines_RNASeqData_8samples_013119/RP-1561/RNA/NP3/v1/NP3.bam,,,,,,gs://ccle_bams/wes/NP3/current/NP3.bam
2179,NP5,,gs://ccle_bams/wes/RP-1561/Exome/NP5/v1/NP5.bam,,,,,,
2180,NP8,,gs://ccle_bams/wes/RP-1561/Exome/NP8/v1/NP8.bam,,,,,,
2181,NU-DHL-1,,gs://ccle_bams/wes/C1926/NU-DHL-1/current/NU-DHL-1.bam,gs://ccle_bams/wes/G29750/NU-DHL-1/v2/NU-DHL-1.bam,,,,,
2182,NU-DUL-1,,gs://ccle_bams/wes/G16640/NU-DUL-1/current/NU-DUL-1.bam,gs://ccle_bams/rna/G29750/NU-DUL-1/v2/NU-DUL-1.bam,,,,,
2183,NUGC-2,,gs://ccle_bams/wes/C1926/NUGC-2/current/NUGC-2.bam,gs://ccle_bams/wes/G29750/NUGC-2/v2/NUGC-2.bam,,,,,
2184,NUGC-3,,gs://ccle_bams/wes/G29750/NUGC-3/v1/NUGC-3.bam,,,,,,gs://ccle_bams/wes/G16640/NUGC-3/current/NUGC-3.bam
2185,NUGC-4,,gs://ccle_bams/rna/G16457/NUGC-4/v1/NUGC-4.bam,gs://ccle_bams/rna/G29750/NUGC-4/v2/NUGC-4.bam,,,,,gs://ccle_bams/rna/G16640/NUGC-4/current/NUGC-4.bam
2186,NZOV9,,gs://ccle_bams/wes/Getz_IBM_CellLine_WES_March2019/RP-1561/Exome/NZOV9/v1/NZOV9.bam,gs://ccle_bams/rna/Getz_IBM_CellLine_RNASeq_Batch3_March2019/RP-1561/RNA/NZOV9/v2/NZOV9.bam,,,,,
2187,OACM51_1,,gs://ccle_bams/wes/RP-1500/Exome/OACM51_1/current/OACM51_1.bam,,,gs://ccle_bams/rna/G134624/OACM51_1/v4/OACM51_1.bam,,,
2188,OAW28,,gs://ccle_bams/rna/G16640/OAW28/current/OAW28.bam,gs://ccle_bams/wes/G29750/OAW28/v2/OAW28.bam,,,,,
2189,OAW42,,gs://ccle_bams/wes/G16640/OAW42/current/OAW42.bam,gs://ccle_bams/rna/G32831/OAW42/v2/OAW42.bam,,,,,
2190,OC316,,gs://ccle_bams/wes/RP-1561/Exome/OC316/v1/OC316.bam,,,,,,gs://ccle_bams/wes/G143832/OC316/current/OC316.bam
2191,OCI-AML2,,gs://ccle_bams/wes/G16640/OCI-AML2/current/OCI-AML2.bam,gs://ccle_bams/wes/G29750/OCI-AML2/v2/OCI-AML2.bam,,,,,
2192,OCI-AML3,,gs://ccle_bams/rna/G16640/OCI-AML3/current/OCI-AML3.bam,gs://ccle_bams/rna/G29750/OCI-AML3/v2/OCI-AML3.bam,,,,,
2193,OCI-AML5,,gs://ccle_bams/rna/G16640/OCI-AML5/current/OCI-AML5.bam,gs://ccle_bams/wes/G29750/OCI-AML5/v2/OCI-AML5.bam,,,,,
2194,OCI-LY-19,,gs://ccle_bams/wes/G16640/OCI-LY-19/current/OCI-LY-19.bam,gs://ccle_bams/rna/G29750/OCI-LY-19/v2/OCI-LY-19.bam,,,,,
2195,OCI-LY3,,,gs://ccle_bams/wes/G29750/OCI-LY3/v2/OCI-LY3.bam,,,,,
2196,OCI-M1,,gs://ccle_bams/rna/G29750/OCI-M1/v1/OCI-M1.bam,,,,,,gs://ccle_bams/rna/G16640/OCI-M1/current/OCI-M1.bam
2197,OCIAML4,gs://ccle_bams/rna/OCIAML4.bam,gs://ccle_bams/wes/DepMap_CellLine_WES_Batch2_Sept2019/RP-1561/Exome/OCIAML4/v1/OCIAML4.bam,,,,,,
2198,OCIC4P,,gs://ccle_bams/wes/Getz_IBM_CellLine_WES_Batch2_April2019/RP-1561/Exome/OCIC4P/v1/OCIC4P.bam,,,,,,
