index,unknown,v1,v2,v3,v4,v5,v6,current
RVH421SKINFV1,,gs://ccle_bams/wes/Getz_IBM_DMX_CellLines_12samples_deepcov_01302018/RP-1561/Exome/RVH421SKINFV1/v1/RVH421SKINFV1.bam,gs://ccle_bams/rna/RVH421SKINFV1/v2/RVH421SKINFV1.bam,,,,,
Raji,,,gs://ccle_bams/rna/G29750/Raji/v2/Raji.bam,,,,,gs://ccle_bams/wes/G16640/Raji/current/Raji.bam
Reh,,gs://ccle_bams/wes/CCLE_DepMap_WES_July_Dec_2018/RP-1561/Exome/Reh/v1/Reh.bam,gs://ccle_bams/wes/G29750/Reh/v2/Reh.bam,,,,,gs://ccle_bams/rna/G16640/Reh/current/Reh.bam
Rh28_1,,,gs://ccle_bams/rna/CCLE_DepMap_RNAseq_July_Dec_2018_RP_1420/G136933/NA/Rh28_1/v2/Rh28_1.bam,,,,,gs://ccle_bams/wes/RP-1420/Exome/Rh28_1/current/Rh28_1.bam
Rh36_1,,,,,,,,gs://ccle_bams/wes/RP-1420/Exome/Rh36_1/current/Rh36_1.bam
Rh4_1,,,gs://ccle_bams/rna/CCLE_DepMap_RNAseq_July_Dec_2018_RP_1420/G136933/NA/Rh4_1/v2/Rh4_1.bam,,,,,gs://ccle_bams/wes/RP-1420/Exome/Rh4_1/current/Rh4_1.bam
RhJT_1,,,gs://ccle_bams/rna/CCLE_DepMap_RNAseq_July_Dec_2018_RP_1420/G136933/NA/RhJT_1/v2/RhJT_1.bam,,,,,gs://ccle_bams/wes/RP-1420/Exome/RhJT_1/current/RhJT_1.bam
S-117,,,gs://ccle_bams/rna/G29750/S-117/v2/S-117.bam,,,,,gs://ccle_bams/wes/G16640/S-117/current/S-117.bam
SALE,,,,,,,,gs://ccle_bams/rna/G41785/SALE/current/SALE.bam
SANGER_201T_LUNG,gs://ccle_bams/wes/SANGER_201T_LUNG.bam,,,,,,,
SANGER_22RV1_PROSTATE,gs://ccle_bams/wes/SANGER_22RV1_PROSTATE.bam,,,,,,,
SANGER_2313287_STOMACH,gs://ccle_bams/wes/SANGER_2313287_STOMACH.bam,,,,,,,
SANGER_42MGBA_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_42MGBA_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_451LU_NS,gs://ccle_bams/wes/SANGER_451LU_NS.bam,,,,,,,
SANGER_5637_URINARY_TRACT,gs://ccle_bams/wes/SANGER_5637_URINARY_TRACT.bam,,,,,,,
SANGER_639V_URINARY_TRACT,gs://ccle_bams/wes/SANGER_639V_URINARY_TRACT.bam,,,,,,,
SANGER_647V_URINARY_TRACT,gs://ccle_bams/wes/SANGER_647V_URINARY_TRACT.bam,,,,,,,
SANGER_697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_769P_KIDNEY,gs://ccle_bams/wes/SANGER_769P_KIDNEY.bam,,,,,,,
SANGER_786O_KIDNEY,gs://ccle_bams/wes/SANGER_786O_KIDNEY.bam,,,,,,,
SANGER_8305C_THYROID,gs://ccle_bams/wes/SANGER_8305C_THYROID.bam,,,,,,,
SANGER_8505C_THYROID,gs://ccle_bams/wes/SANGER_8505C_THYROID.bam,,,,,,,
SANGER_8MGBA_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_8MGBA_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_A101D_SKIN,gs://ccle_bams/wes/SANGER_A101D_SKIN.bam,,,,,,,
SANGER_A172_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_A172_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_A204_SOFT_TISSUE,gs://ccle_bams/wes/SANGER_A204_SOFT_TISSUE.bam,,,,,,,
SANGER_A2058_SKIN,gs://ccle_bams/wes/SANGER_A2058_SKIN.bam,,,,,,,
SANGER_A253_SALIVARY_GLAND,gs://ccle_bams/wes/SANGER_A253_SALIVARY_GLAND.bam,,,,,,,
SANGER_A2780_OVARY,gs://ccle_bams/wes/SANGER_A2780_OVARY.bam,,,,,,,
SANGER_A375_SKIN,gs://ccle_bams/wes/SANGER_A375_SKIN.bam,,,,,,,
SANGER_A388_SKIN,gs://ccle_bams/wes/SANGER_A388_SKIN.bam,,,,,,,
SANGER_A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_A427_LUNG,gs://ccle_bams/wes/SANGER_A427_LUNG.bam,,,,,,,
SANGER_A431_SKIN,gs://ccle_bams/wes/SANGER_A431_SKIN.bam,,,,,,,
SANGER_A498_KIDNEY,gs://ccle_bams/wes/SANGER_A498_KIDNEY.bam,,,,,,,
SANGER_A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_A549_LUNG,gs://ccle_bams/wes/SANGER_A549_LUNG.bam,,,,,,,
SANGER_A673_BONE,gs://ccle_bams/wes/SANGER_A673_BONE.bam,,,,,,,
SANGER_A704_KIDNEY,gs://ccle_bams/wes/SANGER_A704_KIDNEY.bam,,,,,,,
SANGER_ABC1_LUNG,gs://ccle_bams/wes/SANGER_ABC1_LUNG.bam,,,,,,,
SANGER_ACHN_KIDNEY,gs://ccle_bams/wes/SANGER_ACHN_KIDNEY.bam,,,,,,,
SANGER_ACN,gs://ccle_bams/wes/SANGER_ACN.bam,,,,,,,
SANGER_AGS_STOMACH,gs://ccle_bams/wes/SANGER_AGS_STOMACH.bam,,,,,,,
SANGER_ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_AM38_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_AM38_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_AN3CA_ENDOMETRIUM,gs://ccle_bams/wes/SANGER_AN3CA_ENDOMETRIUM.bam,,,,,,,
SANGER_ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_ASH3_THYROID,gs://ccle_bams/wes/SANGER_ASH3_THYROID.bam,,,,,,,
SANGER_ASPC1_PANCREAS,gs://ccle_bams/wes/SANGER_ASPC1_PANCREAS.bam,,,,,,,
SANGER_ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_AU565_BREAST,gs://ccle_bams/wes/SANGER_AU565_BREAST.bam,,,,,,,
SANGER_BALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_BALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_BB30HNC_UPPER_AERODIGESTIVE_TRACT,gs://ccle_bams/wes/SANGER_BB30HNC_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,,
SANGER_BB30PBL_MATCHED_NORMAL_TISSUE,gs://ccle_bams/wes/SANGER_BB30PBL_MATCHED_NORMAL_TISSUE.bam,,,,,,,
SANGER_BB49EBV_MATCHED_NORMAL_TISSUE,gs://ccle_bams/wes/SANGER_BB49EBV_MATCHED_NORMAL_TISSUE.bam,,,,,,,
SANGER_BB49HNC_UPPER_AERODIGESTIVE_TRACT,gs://ccle_bams/wes/SANGER_BB49HNC_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,,
SANGER_BB65EBV_MATCHED_NORMAL_TISSUE,gs://ccle_bams/wes/SANGER_BB65EBV_MATCHED_NORMAL_TISSUE.bam,,,,,,,
SANGER_BB65RCC_KIDNEY,gs://ccle_bams/wes/SANGER_BB65RCC_KIDNEY.bam,,,,,,,
SANGER_BC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_BC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_BC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_BC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_BCPAP_THYROID,gs://ccle_bams/wes/SANGER_BCPAP_THYROID.bam,,,,,,,
SANGER_BE13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_BE13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_BE2M17_AUTONOMIC_GANGLIA,gs://ccle_bams/wes/SANGER_BE2M17_AUTONOMIC_GANGLIA.bam,,,,,,,
SANGER_BECKER_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_BECKER_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_BEN_LUNG,gs://ccle_bams/wes/SANGER_BEN_LUNG.bam,,,,,,,
SANGER_BFTC905_URINARY_TRACT,gs://ccle_bams/wes/SANGER_BFTC905_URINARY_TRACT.bam,,,,,,,
SANGER_BFTC909_KIDNEY,gs://ccle_bams/wes/SANGER_BFTC909_KIDNEY.bam,,,,,,,
SANGER_BHT101_THYROID,gs://ccle_bams/wes/SANGER_BHT101_THYROID.bam,,,,,,,
SANGER_BHY_UPPER_AERODIGESTIVE_TRACT,gs://ccle_bams/wes/SANGER_BHY_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,,
SANGER_BICR10_UPPER_AERODIGESTIVE_TRACT,gs://ccle_bams/wes/SANGER_BICR10_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,,
SANGER_BICR22_UPPER_AERODIGESTIVE_TRACT,gs://ccle_bams/wes/SANGER_BICR22_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,,
SANGER_BICR31_UPPER_AERODIGESTIVE_TRACT,gs://ccle_bams/wes/SANGER_BICR31_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,,
SANGER_BICR78_UPPER_AERODIGESTIVE_TRACT,gs://ccle_bams/wes/SANGER_BICR78_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,,
SANGER_BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_BONNA12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_BONNA12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_BPH1_PROSTATE,gs://ccle_bams/wes/SANGER_BPH1_PROSTATE.bam,,,,,,,
SANGER_BT20_BREAST,gs://ccle_bams/wes/SANGER_BT20_BREAST.bam,,,,,,,
SANGER_BT474_BREAST,gs://ccle_bams/wes/SANGER_BT474_BREAST.bam,,,,,,,
SANGER_BT483_BREAST,gs://ccle_bams/wes/SANGER_BT483_BREAST.bam,,,,,,,
SANGER_BT549_BREAST,gs://ccle_bams/wes/SANGER_BT549_BREAST.bam,,,,,,,
SANGER_BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_BXPC3_PANCREAS,gs://ccle_bams/wes/SANGER_BXPC3_PANCREAS.bam,,,,,,,
SANGER_C2BBE1_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_C2BBE1_LARGE_INTESTINE.bam,,,,,,,
SANGER_C32_SKIN,gs://ccle_bams/wes/SANGER_C32_SKIN.bam,,,,,,,
SANGER_C33A_CERVIX,gs://ccle_bams/wes/SANGER_C33A_CERVIX.bam,,,,,,,
SANGER_C3A_LIVER,gs://ccle_bams/wes/SANGER_C3A_LIVER.bam,,,,,,,
SANGER_C4I_CERVIX,gs://ccle_bams/wes/SANGER_C4I_CERVIX.bam,,,,,,,
SANGER_CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_CA922_UPPER_AERODIGESTIVE_TRACT,gs://ccle_bams/wes/SANGER_CA922_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,,
SANGER_CADOES1_BONE,gs://ccle_bams/wes/SANGER_CADOES1_BONE.bam,,,,,,,
SANGER_CAKI1_KIDNEY,gs://ccle_bams/wes/SANGER_CAKI1_KIDNEY.bam,,,,,,,
SANGER_CAL120_BREAST,gs://ccle_bams/wes/SANGER_CAL120_BREAST.bam,,,,,,,
SANGER_CAL12T_LUNG,gs://ccle_bams/wes/SANGER_CAL12T_LUNG.bam,,,,,,,
SANGER_CAL148_BREAST,gs://ccle_bams/wes/SANGER_CAL148_BREAST.bam,,,,,,,
SANGER_CAL27_UPPER_AERODIGESTIVE_TRACT,gs://ccle_bams/wes/SANGER_CAL27_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,,
SANGER_CAL29_URINARY_TRACT,gs://ccle_bams/wes/SANGER_CAL29_URINARY_TRACT.bam,,,,,,,
SANGER_CAL33_UPPER_AERODIGESTIVE_TRACT,gs://ccle_bams/wes/SANGER_CAL33_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,,
SANGER_CAL39_VULVA,gs://ccle_bams/wes/SANGER_CAL39_VULVA.bam,,,,,,,
SANGER_CAL51_BREAST,gs://ccle_bams/wes/SANGER_CAL51_BREAST.bam,,,,,,,
SANGER_CAL54_KIDNEY,gs://ccle_bams/wes/SANGER_CAL54_KIDNEY.bam,,,,,,,
SANGER_CAL62_THYROID,gs://ccle_bams/wes/SANGER_CAL62_THYROID.bam,,,,,,,
SANGER_CAL72_BONE,gs://ccle_bams/wes/SANGER_CAL72_BONE.bam,,,,,,,
SANGER_CAL78_BONE,gs://ccle_bams/wes/SANGER_CAL78_BONE.bam,,,,,,,
SANGER_CAL851_BREAST,gs://ccle_bams/wes/SANGER_CAL851_BREAST.bam,,,,,,,
SANGER_CALU3_LUNG,gs://ccle_bams/wes/SANGER_CALU3_LUNG.bam,,,,,,,
SANGER_CALU6_LUNG,gs://ccle_bams/wes/SANGER_CALU6_LUNG.bam,,,,,,,
SANGER_CAMA1_BREAST,gs://ccle_bams/wes/SANGER_CAMA1_BREAST.bam,,,,,,,
SANGER_CAOV3_OVARY,gs://ccle_bams/wes/SANGER_CAOV3_OVARY.bam,,,,,,,
SANGER_CAOV4_OVARY,gs://ccle_bams/wes/SANGER_CAOV4_OVARY.bam,,,,,,,
SANGER_CAPAN1_PANCREAS,gs://ccle_bams/wes/SANGER_CAPAN1_PANCREAS.bam,,,,,,,
SANGER_CAPAN2_PANCREAS,gs://ccle_bams/wes/SANGER_CAPAN2_PANCREAS.bam,,,,,,,
SANGER_CAR1_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_CAR1_LARGE_INTESTINE.bam,,,,,,,
SANGER_CAS1_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_CAS1_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_CASKI_CERVIX,gs://ccle_bams/wes/SANGER_CASKI_CERVIX.bam,,,,,,,
SANGER_CCFSTTG1_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_CCFSTTG1_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_CCK81_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_CCK81_LARGE_INTESTINE.bam,,,,,,,
SANGER_CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_CFPAC1_PANCREAS,gs://ccle_bams/wes/SANGER_CFPAC1_PANCREAS.bam,,,,,,,
SANGER_CGTHW1_THYROID,gs://ccle_bams/wes/SANGER_CGTHW1_THYROID.bam,,,,,,,
SANGER_CHAGOK1_LUNG,gs://ccle_bams/wes/SANGER_CHAGOK1_LUNG.bam,,,,,,,
SANGER_CHL1_SKIN,gs://ccle_bams/wes/SANGER_CHL1_SKIN.bam,,,,,,,
SANGER_CHP126_AUTONOMIC_GANGLIA,gs://ccle_bams/wes/SANGER_CHP126_AUTONOMIC_GANGLIA.bam,,,,,,,
SANGER_CHP134_AUTONOMIC_GANGLIA,gs://ccle_bams/wes/SANGER_CHP134_AUTONOMIC_GANGLIA.bam,,,,,,,
SANGER_CHP212_AUTONOMIC_GANGLIA,gs://ccle_bams/wes/SANGER_CHP212_AUTONOMIC_GANGLIA.bam,,,,,,,
SANGER_CHSA0011_BONE,gs://ccle_bams/wes/SANGER_CHSA0011_BONE.bam,,,,,,,
SANGER_CHSA0108_BONE,gs://ccle_bams/wes/SANGER_CHSA0108_BONE.bam,,,,,,,
SANGER_CHSA8926_BONE,gs://ccle_bams/wes/SANGER_CHSA8926_BONE.bam,,,,,,,
SANGER_CL11_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_CL11_LARGE_INTESTINE.bam,,,,,,,
SANGER_CL34_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_CL34_LARGE_INTESTINE.bam,,,,,,,
SANGER_CL40_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_CL40_LARGE_INTESTINE.bam,,,,,,,
SANGER_CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_COLO205_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_COLO205_LARGE_INTESTINE.bam,,,,,,,
SANGER_COLO320_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_COLO320_LARGE_INTESTINE.bam,,,,,,,
SANGER_COLO668_LUNG,gs://ccle_bams/wes/SANGER_COLO668_LUNG.bam,,,,,,,
SANGER_COLO678_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_COLO678_LARGE_INTESTINE.bam,,,,,,,
SANGER_COLO679_SKIN,gs://ccle_bams/wes/SANGER_COLO679_SKIN.bam,,,,,,,
SANGER_COLO680N_OESOPHAGUS,gs://ccle_bams/wes/SANGER_COLO680N_OESOPHAGUS.bam,,,,,,,
SANGER_COLO684_ENDOMETRIUM,gs://ccle_bams/wes/SANGER_COLO684_ENDOMETRIUM.bam,,,,,,,
SANGER_COLO741_SKIN,gs://ccle_bams/wes/SANGER_COLO741_SKIN.bam,,,,,,,
SANGER_COLO783_SKIN,gs://ccle_bams/wes/SANGER_COLO783_SKIN.bam,,,,,,,
SANGER_COLO792_SKIN,gs://ccle_bams/wes/SANGER_COLO792_SKIN.bam,,,,,,,
SANGER_COLO800_SKIN,gs://ccle_bams/wes/SANGER_COLO800_SKIN.bam,,,,,,,
SANGER_COLO824_BREAST,gs://ccle_bams/wes/SANGER_COLO824_BREAST.bam,,,,,,,
SANGER_COLO829_MATCHED_NORMAL_TISSUE,gs://ccle_bams/wes/SANGER_COLO829_MATCHED_NORMAL_TISSUE.bam,,,,,,,
SANGER_COLO829_SKIN,gs://ccle_bams/wes/SANGER_COLO829_SKIN.bam,,,,,,,
SANGER_CORL105_LUNG,gs://ccle_bams/wes/SANGER_CORL105_LUNG.bam,,,,,,,
SANGER_CORL23_LUNG,gs://ccle_bams/wes/SANGER_CORL23_LUNG.bam,,,,,,,
SANGER_CORL279_LUNG,gs://ccle_bams/wes/SANGER_CORL279_LUNG.bam,,,,,,,
SANGER_CORL303_LUNG,gs://ccle_bams/wes/SANGER_CORL303_LUNG.bam,,,,,,,
SANGER_CORL311_LUNG,gs://ccle_bams/wes/SANGER_CORL311_LUNG.bam,,,,,,,
SANGER_CORL321_PLEURA,gs://ccle_bams/wes/SANGER_CORL321_PLEURA.bam,,,,,,,
SANGER_CORL32_LUNG,gs://ccle_bams/wes/SANGER_CORL32_LUNG.bam,,,,,,,
SANGER_CORL88_LUNG,gs://ccle_bams/wes/SANGER_CORL88_LUNG.bam,,,,,,,
SANGER_CORL95_LUNG,gs://ccle_bams/wes/SANGER_CORL95_LUNG.bam,,,,,,,
SANGER_CP50EBV_MATCHED_NORMAL_TISSUE,gs://ccle_bams/wes/SANGER_CP50EBV_MATCHED_NORMAL_TISSUE.bam,,,,,,,
SANGER_CP50MELB_SKIN,gs://ccle_bams/wes/SANGER_CP50MELB_SKIN.bam,,,,,,,
SANGER_CP66EBV_MATCHED_NORMAL_TISSUE,gs://ccle_bams/wes/SANGER_CP66EBV_MATCHED_NORMAL_TISSUE.bam,,,,,,,
SANGER_CP66MEL_SKIN,gs://ccle_bams/wes/SANGER_CP66MEL_SKIN.bam,,,,,,,
SANGER_CP67MEL_SKIN,gs://ccle_bams/wes/SANGER_CP67MEL_SKIN.bam,,,,,,,
SANGER_CPCN_LUNG,gs://ccle_bams/wes/SANGER_CPCN_LUNG.bam,,,,,,,
SANGER_CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_CS1_BONE,gs://ccle_bams/wes/SANGER_CS1_BONE.bam,,,,,,,
SANGER_CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_CW2_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_CW2_LARGE_INTESTINE.bam,,,,,,,
SANGER_D245MG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_D245MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_D247MG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_D247MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_D263MG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_D263MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_D283MED_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_D283MED_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_D336MG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_D336MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_D392MG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_D392MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_D423MG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_D423MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_D502MG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_D502MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_D542MG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_D542MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_D566MG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_D566MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_DANG_PANCREAS,gs://ccle_bams/wes/SANGER_DANG_PANCREAS.bam,,,,,,,
SANGER_DAOY_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_DAOY_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_DAUDI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_DAUDI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_DBTRG05MG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_DETROIT562_UPPER_AERODIGESTIVE_TRACT,gs://ccle_bams/wes/SANGER_DETROIT562_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,,
SANGER_DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_DIFI_LARGE_INTESTINE,gs://ccle_bams/wes/SANGER_DIFI_LARGE_INTESTINE.bam,,,,,,,
SANGER_DJM1_SKIN,gs://ccle_bams/wes/SANGER_DJM1_SKIN.bam,,,,,,,
SANGER_DKMG_CENTRAL_NERVOUS_SYSTEM,gs://ccle_bams/wes/SANGER_DKMG_CENTRAL_NERVOUS_SYSTEM.bam,,,,,,,
SANGER_DMS114_LUNG,gs://ccle_bams/wes/SANGER_DMS114_LUNG.bam,,,,,,,
SANGER_DMS273_LUNG,gs://ccle_bams/wes/SANGER_DMS273_LUNG.bam,,,,,,,
SANGER_DMS53_LUNG,gs://ccle_bams/wes/SANGER_DMS53_LUNG.bam,,,,,,,
SANGER_DMS79_LUNG,gs://ccle_bams/wes/SANGER_DMS79_LUNG.bam,,,,,,,
SANGER_DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,gs://ccle_bams/wes/SANGER_DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam,,,,,,,
SANGER_DOK_UPPER_AERODIGESTIVE_TRACT,gs://ccle_bams/wes/SANGER_DOK_UPPER_AERODIGESTIVE_TRACT.bam,,,,,,,
SANGER_DOTC24510_CERVIX,gs://ccle_bams/wes/SANGER_DOTC24510_CERVIX.bam,,,,,,,
