ensembl_id,symbol,Chromosome,start,end
54986,ULK4,3,41246598,41962440
22906,TRAK1,3,42087199,42225890
885,CCK,3,42257823,42266195
131375,LYZL4,3,42397077,42410602
7433,VIPR1,3,42489298,42537573
100874007,VIPR1-AS1,3,42530895,42532606
9117,SEC22C,3,42547966,42601080
51188,SS18L2,3,42581839,42594998
4820,NKTR,3,42600654,42648741
101928323,LOC101928323,3,42612309,42654388
92999,ZBTB47,3,42653683,42667580
131377,KLHL40,3,42685518,42692446
57467,HHATL,3,42692662,42702827
100874044,HHATL-AS1,3,42702540,42706765
152206,CCDC13,3,42708381,42773253
100874114,CCDC13-AS1,3,42732574,42745158
729083,LINC02158,3,42770611,42773634
25994,HIGD1A,3,42782907,42804535
1238,ACKR2,3,42809471,42867283
1582,CYP8B1,3,42872191,42876141
389114,ZNF662,3,42905909,42919333
100506275,KRBOX1-AS1,3,42934243,42936785
100506243,KRBOX1,3,42936341,42942791
729085,FAM198A,3,42979266,43057716
84892,POMGNT2,3,43079228,43106083
54861,SNRK,3,43286511,43351142
100873954,SNRK-AS1,3,43346918,43351962
55129,ANO10,3,43366325,43691594
51099,ABHD5,3,43690869,43734371
406929,MIR138-1,3,44114211,44114310
375337,TOPAZ1,3,44241885,44332098
285343,TCAIM,3,44338118,44409448
102724231,LINC00694,3,44421131,44424025
100506319,LINC01988,3,44427921,44429529
353274,ZNF445,3,44439769,44477670
285346,ZNF852,3,44498969,44510640
55888,ZKSCAN7,3,44555174,44583464
285349,ZNF660,3,44584849,44599693
110354863,ZNF660-ZNF197,3,44584849,44648471
100874094,ZNF197-AS1,3,44617127,44624797
10168,ZNF197,3,44625018,44648471
7584,ZNF35,3,44648740,44660791
91392,ZNF502,3,44712642,44723831
115560,ZNF501,3,44729605,44737083
57456,KIAA1143,3,44748743,44761681
56992,KIF15,3,44761716,44853256
693149,MIR564,3,44861887,44861981
131616,TMEM42,3,44861908,44865667
7047,TGM4,3,44874605,44914596
51304,ZDHHC3,3,44915260,44976185
23016,EXOSC7,3,44976248,45012666
7123,CLEC3B,3,45026266,45036073
64866,CDCP1,3,45082273,45146422
25907,TMEM158,3,45224463,45226322
23395,LARS2,3,45388582,45548836
100885795,LARS2-AS1,3,45482694,45509545
8994,LIMD1,3,45594830,45681263
644714,LIMD1-AS1,3,45678164,45688882
22908,SACM1L,3,45689240,45745425
54716,SLC6A20,3,45755448,45796543
54585,LZTFL1,3,45823317,45915724
10803,CCR9,3,45886503,45903175
79443,FYCO1,3,45917898,45995824
10663,CXCR6,3,45943480,45948353
2829,XCR1,3,46020798,46027487
1230,CCR1,3,46201708,46208341
1232,CCR3,3,46242380,46266706
729230,CCR2,3,46353743,46360922
102724297,LOC102724297,3,46364659,46407059
1234,CCR5,3,46370141,46376206
9034,CCRL2,3,46407229,46409523
105377068,LINC02009,3,46416515,46423667
4057,LTF,3,46436004,46485234
83597,RTP3,3,46497994,46500949
79442,LRRC2,3,46515387,46566550
83598,LRRC2-AS1,3,46557397,46559688
6997,TDGF1,3,46574554,46582462
100132146,FAM240A,3,46612434,46626543
259173,ALS2CL,3,46668994,46693713
259236,TMIE,3,46701332,46710923
29122,PRSS50,3,46712115,46717883
100287362,PRSS46P,3,46719582,46736427
377047,PRSS45,3,46742090,46744755
339906,PRSS42,3,46829542,46834095
4634,MYL3,3,46857866,46863483
5745,PTH1R,3,46877745,46903799
151903,CCDC12,3,46921729,46982010
23218,NBEAL2,3,46979682,47009704
100129354,NRADDP,3,47011541,47013467
29072,SETD2,3,47016407,47163977
285352,KIF9-AS1,3,47164369,47244116
64147,KIF9,3,47228025,47282847
109617025,SNORD13J,3,47250518,47250609
23276,KLHL18,3,47282839,47346816
25930,PTPN23,3,47380981,47413441
22937,SCAP,3,47413684,47475959
54859,ELP6,3,47495639,47513709
10675,CSPG5,3,47562237,47580240
6599,SMARCC1,3,47585887,47781915
109623484,SNORD146,3,47661564,47661694
22907,DHX30,3,47802908,47850196
100302232,MIR1226,3,47849554,47849629
4134,MAP4,3,47850689,48089279
993,CDC25A,3,48157177,48188311
100616407,MIR4443,3,48196563,48196616
820,CAMP,3,48223346,48225491
51385,ZNF589,3,48241105,48270989
101060195,FCF1P2,3,48290278,48291678
10201,NME6,3,48292316,48301685
646424,SPINK8,3,48306845,48328341
100313840,MIR2115,3,48316359,48316459
285231,FBXW12,3,48372218,48394725
5364,PLXNB1,3,48403853,48430051
79714,CCDC51,3,48432169,48440119
51372,TMA7,3,48440237,48444208
84126,ATRIP,3,48446709,48465655
111822955,ATRIP-TREX1,3,48446778,48467645
11277,TREX1,3,48465951,48467645
51246,SHISA5,3,48467797,48504826
5210,PFKFB4,3,48517683,48561180
102465494,MIR6823,3,48549960,48550021
90226,UCN2,3,48561717,48563768
1294,COL7A1,3,48564072,48595160
100313843,MIR711,3,48578901,48578977
7384,UQCRC1,3,48598998,48609665
106635528,SNORA94,3,48604919,48605150
440955,TMEM89,3,48620758,48621855
65010,SLC26A6,3,48625722,48635493
102465495,MIR6824,3,48633635,48633698
1951,CELSR3,3,48636462,48662915
100616112,MIR4793,3,48644193,48644280
102724368,LINC02585,3,48663767,48669170
51517,NCKIPSD,3,48673838,48685933
51447,IP6K2,3,48688002,48717278
5576,PRKAR2A,3,48746578,48847850
100506637,PRKAR2A-AS1,3,48847936,48851982
788,SLC25A20,3,48856922,48898993
646450,ARIH2OS,3,48917787,48919385
10425,ARIH2,3,48918819,48985538
54681,P4HTM,3,48989907,49007148
11180,WDR6,3,49007061,49015953
55152,DALRD3,3,49015488,49021071
494337,MIR425,3,49020147,49020234
25915,NDUFAF3,3,49020474,49023493
406966,MIR191,3,49020617,49020709
3615,IMPDH2,3,49024328,49029442
54870,QRICH1,3,49029706,49094373
5859,QARS,3,49095931,49105129
102465536,MIR6890,3,49099853,49099914
10869,USP19,3,49108045,49120938
3913,LAMB2,3,49121113,49133166
22973,LAMB2P1,3,49152858,49154401
64925,CCDC71,3,49162534,49166352
200942,KLHDC8B,3,49171584,49176486
646498,C3orf84,3,49177635,49191858
339834,CCDC36,3,49198427,49258104
375341,C3orf62,3,49268596,49277075
100422952,MIR4271,3,49274119,49274186
7375,USP4,3,49277143,49340103
2876,GPX1,3,49357170,49358600
387,RHOA,3,49359135,49412097
6988,TCTA,3,49412205,49416476
275,AMT,3,49416777,49422678
84276,NICN1,3,49422332,49429324
1605,DAG1,3,49468702,49535618
100132677,BSN-DT,3,49549305,49554366
8927,BSN,3,49554488,49671549
327,APEH,3,49674001,49683501
4485,MST1,3,49683946,49688763
63891,RNF123,3,49689498,49721529
386724,AMIGO3,3,49716833,49719805
29925,GMPPB,3,49721475,49723974
9807,IP6K1,3,49724294,49786540
389118,CDHR4,3,49790733,49799835
389119,FAM212A,3,49803253,49805030
7318,UBA7,3,49805204,49813958
100847079,MIR5193,3,49806136,49806245
10293,TRAIP,3,49828594,49856559
79012,CAMKV,3,49857980,49870222
4486,MST1R,3,49887002,49903637
84315,MON1A,3,49908868,49930012
10180,RBM6,3,49940043,50077252
10181,RBM5,3,50088907,50118964
100775107,RBM5-AS1,3,50099602,50100988
100129060,SEMA3F-AS1,3,50116021,50156085
6405,SEMA3F,3,50155044,50189075
2779,GNAT1,3,50191609,50197696
10991,SLC38A3,3,50205245,50220979
2771,GNAI2,3,50226687,50259354
102464817,MIR5787,3,50227435,50227490
101928931,SEMA3B-AS1,3,50266640,50267371
7869,SEMA3B,3,50267557,50277171
102465526,MIR6872,3,50273235,50273297
132228,LSMEM2,3,50279026,50288114
7866,IFRD2,3,50287731,50292595
8372,HYAL3,3,50292827,50299468
24142,NAT6,3,50296401,50299421
3373,HYAL1,3,50299888,50312381
8692,HYAL2,3,50317789,50322850
11334,TUSC2,3,50324908,50328238
11186,RASSF1,3,50329785,50340936
102060282,RASSF1-AS1,3,50337510,50338296
51364,ZMYND10,3,50341105,50345746
10641,NPRL2,3,50347487,50351055
11068,CYB561D2,3,50350694,50368197
11070,TMEM115,3,50354748,50359508
9254,CACNA2D2,3,50362612,50504244
51161,C3orf18,3,50558024,50571027
51409,HEMK1,3,50569151,50584990
1154,CISH,3,50606453,50611831
7867,MAPKAPK3,3,50611861,50649297
100616138,MIR4787,3,50675079,50675163
1795,DOCK3,3,50675240,51384198
7873,MANF,3,51385236,51389397
29890,RBM15B,3,51391267,51397905
9730,DCAF1,3,51395866,51500002
23132,RAD54L2,3,51538682,51668660
51368,TEX264,3,51671174,51704323
2912,GRM2,3,51707032,51718609
440956,IQCF6,3,51778560,51779187
100506840,IQCF4,3,51817602,51819635
401067,IQCF3,3,51826882,51830858
389123,IQCF2,3,51861628,51863424
101928999,IQCF5-AS1,3,51873595,51875767
389124,IQCF5,3,51873720,51875584
132141,IQCF1,3,51894875,51903370
9136,RRP9,3,51933425,51941941
10039,PARP3,3,51942304,51948867
118442,GPR62,3,51955313,51957504
57060,PCBP4,3,51957453,51967466
84836,ABHD14B,3,51968509,51974630
25864,ABHD14A,3,51975025,51981200
100526760,ABHD14A-ACY1,3,51975025,51989202
95,ACY1,3,51983283,51989202
6159,RPL29,3,51993627,51995942
1849,DUSP7,3,52048920,52056445
100128378,LINC00696,3,52062093,52065112
25886,POC1A,3,52075232,52154690
211,ALAS1,3,52198082,52214327
54106,TLR9,3,52221079,52226163
11344,TWF2,3,52228609,52239167
101929054,LOC101929054,3,52239237,52241097
132160,PPM1M,3,52245792,52250599
80335,WDR82,3,52254421,52278643
406890,MIRLET7G,3,52268277,52268361
132158,GLYCTK,3,52287819,52295256
100874110,GLYCTK-AS1,3,52288579,52289733
406925,MIR135A1,3,52294218,52294308
25981,DNAH1,3,52316318,52400497
8314,BAP1,3,52401003,52410105
51533,PHF7,3,52410507,52423641
56920,SEMA3G,3,52433034,52445085
7134,TNNC1,3,52451090,52454041
11188,NISCH,3,52455507,52493072
23166,STAB1,3,52495339,52524495
64943,NT5DC2,3,52524368,52535077
440957,SMIM4,3,52536604,52540570
55193,PBRM1,3,52545351,52685850
26354,GNL3,3,52685919,52694494
106633805,SNORD136,3,52688886,52689033
692089,SNORD19,3,52689239,52689315
100113381,SNORD19B,3,52690737,52690830
109616991,SNORD19C,3,52691377,52691444
692109,SNORD69,3,52692735,52692812
55830,GLT8D1,3,52694483,52706083
28972,SPCS1,3,52705840,52708181
6787,NEK4,3,52708448,52770949
3697,ITIH1,3,52777585,52792068
3699,ITIH3,3,52794767,52809009
3700,ITIH4,3,52812989,52830701
100873993,ITIH4-AS1,3,52823934,52825314
389125,MUSTN1,3,52833114,52835219
100526772,TMEM110-MUSTN1,3,52833114,52897581
375346,STIMATE,3,52836755,52897581
102465866,MIR8064,3,52846462,52846552
51460,SFMBT1,3,52903566,53046073
91869,RFT1,3,53088484,53130454
5580,PRKCD,3,53161206,53192717
7086,TKT,3,53224706,53256114
55802,DCP1A,3,53283424,53347627
109617024,SNORD38C,3,53333060,53333127
776,CACNA1D,3,53495048,53812465
55349,CHDH,3,53816296,53846393
55540,IL17RB,3,53846549,53865800
93973,ACTR8,3,53867065,53882202
58515,SELENOK,3,53884975,53892015
55799,CACNA2D3,3,54122665,55074557
790952,ESRG,3,54632123,54639857
100874237,CACNA2D3-AS1,3,54874604,54901255
57408,LRTM1,3,54918353,54967088
105377096,LINC02017,3,55178171,55189214
7474,WNT5A,3,55465714,55487642
26059,ERC2,3,55508310,56468363
711,ERC2-IT1,3,55657210,55659469
100500875,MIR3938,3,55852491,55852594
285331,CCDC66,3,56557155,56621820
23272,FAM208A,3,56620131,56683107
50650,ARHGEF3,3,56727417,57079308
100874200,ARHGEF3-AS1,3,56940039,56960852
353324,SPATA12,3,57060440,57075432
54756,IL17RD,3,57089981,57170317
8820,HESX1,3,57197915,57200252
26060,APPL1,3,57227736,57273470
142686,ASB14,3,57268350,57292682
105377102,LOC105377102,3,57269565,57278127
201625,DNAH12,3,57293698,57544344
201626,PDE12,3,57556246,57656480
378,ARF4,3,57571362,57597488
106144532,ARF4-AS1,3,57597788,57600915
201627,DENND6A,3,57625453,57693089
101929159,DENND6A-DT,3,57693204,57696651
7871,SLMAP,3,57757255,57930016
2317,FLNB,3,58008399,58172255
105377105,FLNB-AS1,3,58162550,58170635
1776,DNASE1L3,3,58192625,58211003
57406,ABHD6,3,58237501,58294736
109703458,HTD2,3,58306244,58320193
11102,RPP14,3,58306244,58320193
54899,PXK,3,58332889,58426127
5162,PDHB,3,58427629,58433852
200845,KCTD6,3,58492095,58502360
8309,ACOX2,3,58505135,58537202
11170,FAM107A,3,58564111,58627610
105377108,FAM3D-AS1,3,58607079,58634440
131177,FAM3D,3,58633942,58666834
200844,C3orf67,3,58742005,59050032
101929238,C3orf67-AS1,3,58824470,59019093
339902,LOC339902,3,59637295,59658497
2272,FHIT,3,59747277,61251461
103504735,MIR548BB,3,60617804,60617870
5793,PTPRG,3,61561568,62294898
100506994,PTPRG-AS1,3,62261818,62318947
57415,C3orf14,3,62318972,62336213
55079,FEZF2,3,62369671,62373515
8618,CADPS,3,62398345,62875389
285401,LINC00698,3,63102687,63125061
132204,SYNPR,3,63278237,63616921
100874016,SYNPR-AS1,3,63423595,63550051
132203,SNTN,3,63652667,63665215
132200,C3orf49,3,63815109,63848636
80145,THOC7,3,63833869,63863923
100874039,THOC7-AS1,3,63860644,63861819
6314,ATXN7,3,63864556,64003460
100861563,SCAANT1,3,63911517,63911772
100507062,PSMD6-AS2,3,64004021,64012241
9861,PSMD6,3,64010548,64024010
100652759,PRICKLE2-AS1,3,64067963,64103131
100287879,LINC00994,3,64078360,64087363
166336,PRICKLE2,3,64093849,64225455
100874242,PRICKLE2-AS2,3,64103469,64106358
100874243,PRICKLE2-AS3,3,64187543,64201560
56999,ADAMTS9,3,64515654,64687689
101929335,ADAMTS9-AS1,3,64561345,64590084
100507098,ADAMTS9-AS2,3,64684869,65011471
9223,MAGI1,3,65354230,66038834
151877,MAGI1-IT1,3,65872813,65954558
100873983,MAGI1-AS1,3,65893815,65925297
115286,SLC25A26,3,66133609,66378927
26018,LRIG1,3,66378796,66500421
105377143,LOC105377143,3,66730377,66738336
84541,KBTBD8,3,66998302,67011208
100422941,MIR4272,3,67225463,67225527
8801,SUCLG2,3,67360459,67654614
101927111,SUCLG2-AS1,3,67654696,67947712
407738,FAM19A1,3,67991591,68545620
105377146,LOC105377146,3,68500636,68505872
151647,FAM19A4,3,68731763,68932610
285203,EOGT,3,68975211,69013894
7110,TMF1,3,69019826,69052333
100422859,MIR3136,3,69048957,69049035
9039,UBA3,3,69054729,69080373
10550,ARL6IP5,3,69084938,69106088
56203,LMOD3,3,69108671,69122595
23150,FRMD4B,3,69168782,69386304
4286,MITF,3,69739434,69968337
101927152,SAMMSON,3,69999743,70015300
27086,FOXP1,3,70954713,71583989
104502416,FOXP1-AS1,3,71289757,71305854
100302112,MIR1284,3,71541969,71542089
317649,EIF4E3,3,71679288,71754773
2850,GPR27,3,71753723,71756380
60675,PROK2,3,71771654,71785206
285286,LINC00877,3,72035518,72100455
201617,LINC00870,3,72151256,72174339
23429,RYBP,3,72374592,72446623
105377162,LOC105377162,3,72663295,72664249
55164,SHQ1,3,72749276,72848447
727936,GXYLT2,3,72888233,72975371
151987,PPP4R2,3,72996742,73069201
55096,EBLN2,3,73061658,73063320
23024,PDZRN3,3,73382429,73624921
101927296,LOC101927296,3,73521321,73569774
101927249,PDZRN3-AS1,3,73623567,73627899
105377165,LINC02005,3,73809243,73879620
5067,CNTN3,3,74262568,74521140
692099,FAM86DP,3,75421551,75435115
107986100,LINC02018,3,75435307,75512177
100302212,MIR1324,3,75630762,75630858
100288801,FRG2C,3,75664190,75667217
401074,LINC00960,3,75672280,75679303
100131827,ZNF717,3,75729960,75785583
100422955,MIR4273,3,75738279,75738363
6092,ROBO2,3,77040142,77649963
105377172,LINC02077,3,78038704,78048963
6091,ROBO1,3,78597237,79767909
101927374,LOC101927374,3,79411726,79435227
100500877,MIR3923,3,79507886,79507969
105377175,LINC02050,3,80764896,80789388
728290,LINC02027,3,80993867,81095647
2632,GBE1,3,81489698,81761799
105377180,LINC02008,3,81986141,82463675
440970,LINC00971,3,84638404,84869575
105377192,LINC02025,3,84882089,84893379
253559,CADM2,3,84958981,86074429
106635529,SNORA95,3,85062152,85062264
100847077,MIR5688,3,85385709,85385792
100874037,CADM2-AS2,3,85799986,85828050
101927494,LINC02070,3,86481942,86496996
389136,VGLL3,3,86937968,86991123
100846978,LINC00506,3,87089279,87157069
100616161,MIR4795,3,87226188,87226277
25978,CHMP2B,3,87227262,87255548
5449,POU1F1,3,87259632,87276587
3355,HTR1F,3,87792766,87993831
8545,CGGBP1,3,88051949,88149866
55279,ZNF654,3,88059284,88144661
285237,C3orf38,3,88149742,88157965
2042,EPHA3,3,89107523,89482134
5627,PROS1,3,93873036,93974090
200894,ARL13B,3,93980138,94055678
415117,STX19,3,94014370,94028610
200895,DHFR2,3,94057921,94063223
63899,NSUN3,3,94062904,94131831
255025,LINC00879,3,94938262,94991328
100287639,MTHFD2P1,3,95654422,95683193
102465864,MIR8060,3,96359963,96360039
285220,EPHA6,3,96814580,97748942
84100,ARL6,3,97764520,97801242
131544,CRYBG3,3,97822039,97944986
84864,RIOX2,3,97941816,97972451
200959,GABRR3,3,97986682,98035304
81050,OR5AC2,3,98087172,98088102
26341,OR5H1,3,98132697,98133639
403273,OR5H14,3,98149385,98150318
403274,OR5H15,3,98168699,98169641
79295,OR5H6,3,98264284,98265262
79310,OR5H2,3,98282887,98283832
403278,OR5K4,3,98353853,98354819
403277,OR5K3,3,98390665,98391631
26339,OR5K1,3,98469479,98470576
402135,OR5K2,3,98497680,98498631
56650,CLDND1,3,98515472,98523066
2838,GPR15,3,98531898,98534679
1371,CPOX,3,98579449,98593611
100874207,ST3GAL6-AS1,3,98714332,98732651
10402,ST3GAL6,3,98732235,98795845
131566,DCBLD2,3,98795969,98901689
1295,COL8A1,3,99638595,99796733
101929357,HP09053,3,99816631,99823865
84319,CMSS1,3,99817833,100178632
11259,FILIP1L,3,99833143,100114513
100500859,MIR3921,3,99964313,99964398
644444,TMEM30CP,3,100185823,100194186
55773,TBC1D23,3,100260816,100325252
56954,NIT2,3,100334717,100355634
9868,TOMM70,3,100363458,100401398
348801,LNP1,3,100401192,100456326
55076,TMEM45A,3,100492618,100577452
84873,ADGRG7,3,100609588,100695481
10342,TFG,3,100709289,100748967
25890,ABI3BP,3,100749334,100993490
50939,IMPG2,3,101222545,101320575
57337,SENP7,3,101324188,101513241
131909,FAM172BP,3,101518866,101523887
54931,TRMT10C,3,101561835,101566446
57092,PCNP,3,101574093,101594466
27107,ZBTB11,3,101649438,101677144
100009676,ZBTB11-AS1,3,101676429,101679213
6152,RPL24,3,101681089,101686719
285359,PDCL3P4,3,101712433,101713416
79598,CEP97,3,101724592,101770562
91775,NXPE3,3,101779176,101828231
64332,NFKBIZ,3,101827989,101861025
152225,LINC02085,3,101940858,101997926
101929411,LOC101929411,3,102163704,102164871
131368,ZPLD1,3,102435014,102479841
100616336,MIR548AB,3,103524032,103524116
214,ALCAM,3,105366712,105576913
868,CBLB,3,105655460,105869422
100302640,LINC00882,3,107109789,107240638
344595,DUBR,3,107240691,107326964
84692,CCDC54,3,107377340,107378634
101929579,LOC101929579,3,107380475,107382159
101929607,LINC01990,3,107430929,107463912
56987,BBX,3,107522935,107811329
151658,LINC00635,3,107841661,107878068
285205,LINC00636,3,107883204,107928906
961,CD47,3,108043093,108091088
101929623,LINC01215,3,108125063,108138610
55081,IFT57,3,108160811,108222570
11148,HHLA2,3,108296489,108378284
22989,MYH15,3,108380368,108529322
57650,CIP2A,3,108549870,108589644
9666,DZIP3,3,108589489,108694846
84666,RETNLB,3,108755638,108757283
50852,TRAT1,3,108822697,108855005
9626,GUCA1C,3,108907794,108953830
27136,MORC1,3,108958239,109118146
100506506,MORC1-AS1,3,109101455,109110340
401081,C3orf85,3,109136713,109150104
677779,LINC00488,3,109178164,109185261
151871,DPPA2,3,109293787,109316517
55211,DPPA4,3,109326140,109337572
401082,LINC01205,3,109409989,109495167
100616129,MIR4445,3,109602827,109602897
100506555,NECTIN3-AS1,3,111045315,111069959
25945,NECTIN3,3,111071758,111194169
10225,CD96,3,111542078,111665991
79413,ZBED2,3,111592899,111595335
257068,PLCXD2,3,111674675,111846447
100874115,PLCXD2-AS1,3,111676265,111677433
90102,PHLDB2,3,111732479,111976517
55347,ABHD10,3,111978875,111993368
29114,TAGLN3,3,111998738,112013888
344805,TMPRSS7,3,112039617,112081269
79669,C3orf52,3,112086334,112118226
693152,MIR567,3,112112800,112112898
257144,GCSAM,3,112120840,112133305
285335,SLC9C1,3,112140904,112294258
105374042,LOC105374042,3,112302477,112332751
4345,CD200,3,112332946,112362811
151888,BTLA,3,112463965,112499561
64422,ATG3,3,112532506,112561963
55032,SLC35A5,3,112561319,112585577
100506621,LINC01279,3,112596793,112601969
151887,CCDC80,3,112604385,112641143
101929694,LINC02042,3,112736448,112749319
100129297,LOC100129297,3,112802477,112820216
344807,CD200R1L,3,112815708,112845950
131450,CD200R1,3,112922684,112975090
29083,GTPBP8,3,112990952,113001374
25871,NEPRO,3,113002444,113019733
101929717,LINC02044,3,113142349,113167731
91653,BOC,3,113211464,113287463
55779,CFAP44,3,113286929,113441514
100874029,CFAP44-AS1,3,113403997,113433992
102466253,MIR8076,3,113432117,113432200
152185,SPICE1,3,113442717,113515187
54847,SIDT1,3,113532370,113629575
100616476,MIR4446,3,113594875,113594942
205717,USF3,3,113648385,113696646
80218,NAA50,3,113716459,113746299
523,ATP6V1A,3,113747018,113812058
54762,GRAMD1C,3,113838833,113947174
254887,ZDHHC23,3,113947900,113963373
57577,CCDC191,3,113964136,114056613
79691,QTRT2,3,114056734,114088421
1814,DRD3,3,114128651,114199407
7634,ZNF80,3,114234630,114237578
201633,TIGIT,3,114293985,114310288
26137,ZBTB20,3,114314499,115147280
693153,MIR568,3,114316474,114316569
100131117,ZBTB20-AS1,3,114351810,114388978
101929754,ZBTB20-AS5,3,114453592,114520132
100616166,MIR4796,3,114743444,114743525
104413890,ZBTB20-AS3,3,114873032,114876514
100874131,ZBTB20-AS4,3,115100422,115103061
2596,GAP43,3,115623303,115721487
4045,LSAMP,3,115802362,116445538
109623450,SNORD155,3,115905065,115905126
101926903,LSAMP-AS1,3,116360023,116370085
100861506,LINC00903,3,116552472,116568441
285194,TUSC7,3,116709787,116717040
100616485,MIR4447,3,116850276,116850367
100506724,LINC00901,3,116921430,116932238
105374057,LINC02024,3,117678692,117690925
105374060,LOC105374060,3,118508410,118810833
101926968,LOC101926968,3,118641767,118644157
152404,IGSF11,3,118900630,119146068
100506765,IGSF11-AS1,3,118943075,118948241
152405,C3orf30,3,119146149,119151455
7348,UPK1B,3,119173577,119205153
8702,B4GALT4,3,119211741,119240905
100874201,B4GALT4-AS1,3,119226485,119290666
