entity:sample_id	participant	Source	target_type	WES_bai	WES_bam	WES_bam_path
sanger_ACH-000491	ACH-000491		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH716_LARGE_INTESTINE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH716_LARGE_INTESTINE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH716_LARGE_INTESTINE.bam
sanger_ACH-000493	ACH-000493		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SNU423_LIVER.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SNU423_LIVER.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SNU423_LIVER.bam
sanger_ACH-000496	ACH-000496		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH1792_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH1792_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH1792_LUNG.bam
sanger_ACH-000498	ACH-000498		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-000501	ACH-000501		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LS123_LARGE_INTESTINE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LS123_LARGE_INTESTINE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_LS123_LARGE_INTESTINE.bam
sanger_ACH-000504	ACH-000504		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SNB75_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SNB75_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SNB75_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-000505	ACH-000505		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RKN_SOFT_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RKN_SOFT_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RKN_SOFT_TISSUE.bam
sanger_ACH-000506	ACH-000506		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH146_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH146_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH146_LUNG.bam
sanger_ACH-000508	ACH-000508		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CORL88_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CORL88_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CORL88_LUNG.bam
sanger_ACH-000510	ACH-000510		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH1299_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH1299_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH1299_LUNG.bam
sanger_ACH-000514	ACH-000514		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH1092_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH1092_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH1092_LUNG.bam
sanger_ACH-000515	ACH-000515		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HCC33_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HCC33_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HCC33_LUNG.bam
sanger_ACH-000516	ACH-000516		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CAL78_BONE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CAL78_BONE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CAL78_BONE.bam
sanger_ACH-000518	ACH-000518		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CAL33_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CAL33_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_CAL33_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-000521	ACH-000521		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH2030_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH2030_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH2030_LUNG.bam
sanger_ACH-000522	ACH-000522		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_UMUC3_URINARY_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_UMUC3_URINARY_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_UMUC3_URINARY_TRACT.bam
sanger_ACH-000524	ACH-000524		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KURAMOCHI_OVARY.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KURAMOCHI_OVARY.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_KURAMOCHI_OVARY.bam
sanger_ACH-000525	ACH-000525		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH2171_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH2171_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH2171_LUNG.bam
sanger_ACH-000527	ACH-000527		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_OVISE_OVARY.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_OVISE_OVARY.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_OVISE_OVARY.bam
sanger_ACH-000528	ACH-000528		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ABC1_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ABC1_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ABC1_LUNG.bam
sanger_ACH-000530	ACH-000530		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DMS114_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DMS114_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_DMS114_LUNG.bam
sanger_ACH-000532	ACH-000532		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SNU61_LARGE_INTESTINE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SNU61_LARGE_INTESTINE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SNU61_LARGE_INTESTINE.bam
sanger_ACH-000534	ACH-000534		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-000535	ACH-000535		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_BXPC3_PANCREAS.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_BXPC3_PANCREAS.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_BXPC3_PANCREAS.bam
sanger_ACH-000536	ACH-000536		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_BT20_BREAST.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_BT20_BREAST.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_BT20_BREAST.bam
sanger_ACH-000538	ACH-000538		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HUTU80_SMALL_INTESTINE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HUTU80_SMALL_INTESTINE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HUTU80_SMALL_INTESTINE.bam
sanger_ACH-000544	ACH-000544		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_OE21_OESOPHAGUS.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_OE21_OESOPHAGUS.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_OE21_OESOPHAGUS.bam
sanger_ACH-000545	ACH-000545		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_VMCUB1_URINARY_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_VMCUB1_URINARY_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_VMCUB1_URINARY_TRACT.bam
sanger_ACH-000546	ACH-000546		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HSC4_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HSC4_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HSC4_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-000547	ACH-000547		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HT1197_URINARY_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HT1197_URINARY_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HT1197_URINARY_TRACT.bam
sanger_ACH-000548	ACH-000548		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_BHY_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_BHY_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_BHY_UPPER_AERODIGESTIVE_TRACT.bam
sanger_ACH-000551	ACH-000551		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-000552	ACH-000552		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HT29_LARGE_INTESTINE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HT29_LARGE_INTESTINE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HT29_LARGE_INTESTINE.bam
sanger_ACH-000554	ACH-000554		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_UACC893_BREAST.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_UACC893_BREAST.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_UACC893_BREAST.bam
sanger_ACH-000555	ACH-000555		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_A498_KIDNEY.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_A498_KIDNEY.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_A498_KIDNEY.bam
sanger_ACH-000556	ACH-000556		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SIHA_CERVIX.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SIHA_CERVIX.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SIHA_CERVIX.bam
sanger_ACH-000558	ACH-000558		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_A172_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_A172_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_A172_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-000559	ACH-000559		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH1836_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH1836_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_NCIH1836_LUNG.bam
sanger_ACH-000560	ACH-000560		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ECC10_STOMACH.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ECC10_STOMACH.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ECC10_STOMACH.bam
sanger_ACH-000561	ACH-000561		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TT_OESOPHAGUS.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TT_OESOPHAGUS.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_TT_OESOPHAGUS.bam
sanger_ACH-000562	ACH-000562		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HCC78_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HCC78_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_HCC78_LUNG.bam
sanger_ACH-000563	ACH-000563		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_EBC1_LUNG.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_EBC1_LUNG.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_EBC1_LUNG.bam
sanger_ACH-000565	ACH-000565		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RCM1_LARGE_INTESTINE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RCM1_LARGE_INTESTINE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_RCM1_LARGE_INTESTINE.bam
sanger_ACH-000566	ACH-000566		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SW1710_URINARY_TRACT.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SW1710_URINARY_TRACT.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_SW1710_URINARY_TRACT.bam
sanger_ACH-000567	ACH-000567		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam
sanger_ACH-000568	ACH-000568		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_UACC812_BREAST.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_UACC812_BREAST.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_UACC812_BREAST.bam
sanger_ACH-000569	ACH-000569		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ISTMES1_PLEURA.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ISTMES1_PLEURA.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_ISTMES1_PLEURA.bam
sanger_ACH-000570	ACH-000570		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_YKG1_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_YKG1_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_YKG1_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-000571	ACH-000571		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_T98G_CENTRAL_NERVOUS_SYSTEM.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_T98G_CENTRAL_NERVOUS_SYSTEM.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_T98G_CENTRAL_NERVOUS_SYSTEM.bam
sanger_ACH-000572	ACH-000572		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_G361_SKIN.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_G361_SKIN.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_G361_SKIN.bam
sanger_ACH-000573	ACH-000573		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MDAMB436_BREAST.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MDAMB436_BREAST.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_MDAMB436_BREAST.bam
sanger_ACH-000574	ACH-000574		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_FUOV1_OVARY.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_FUOV1_OVARY.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_FUOV1_OVARY.bam
sanger_ACH-000577	ACH-000577		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JHH2_LIVER.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JHH2_LIVER.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_JHH2_LIVER.bam
sanger_ACH-000579	ACH-000579		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_UACC257_SKIN.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_UACC257_SKIN.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_UACC257_SKIN.bam
sanger_ACH-000580	ACH-000580		AGILENT	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_C32_SKIN.bam.bai	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_C32_SKIN.bam	gs://fc-2210c534-596e-4230-84fd-926d53e5ca99/xchip/cle/data/Sanger/wes_recalib/SANGER_C32_SKIN.bam
