ensembl_gene_id,hgnc_id
ENSG00000185291,3RA
ENSG00000169100,C25A6
ENSG00000236871,NC00106
ENSG00000236017,MTL-AS1
ENSG00000169093,MTL
ENSG00000182162,RY8
ENSG00000197976,AP17A
ENSG00000196433,MT
ENSG00000223511,683807.1
ENSG00000234622,683807.2
ENSG00000169084,RSX
ENSG00000223571,RSX-IT1
ENSG00000214717,ED1
ENSG00000277120,R6089
ENSG00000223773,99P1
ENSG00000230542,NC00102
ENSG00000002586,99
ENSG00000124343,
ENSG00000056998,G2
ENSG00000235483,G2-AS1
ENSG00000006756,SD
ENSG00000229851,SD-AS1
ENSG00000157399,SE
ENSG00000205667,SH
ENSG00000062096,SF
ENSG00000239228,7SL578P
ENSG00000230249,112653.1
ENSG00000228459,NC01546
ENSG00000101825,RA5
ENSG00000213487,S1P4
ENSG00000212214,ORA48B
ENSG00000207435,U6-114P
ENSG00000183943,KX
ENSG00000207332,U6-146P
ENSG00000207320,00019
ENSG00000236188,KX-AS1
ENSG00000182888,007685.1
ENSG00000285756,890604.2
ENSG00000225722,890604.1
ENSG00000236513,074035.1
ENSG00000235039,ND6P12
ENSG00000226313,CYBP12
ENSG00000238193,112656.1
ENSG00000201660,00401
ENSG00000236120,110995.1
ENSG00000146938,GN4X
ENSG00000252291,00322
ENSG00000265284,R4770
ENSG00000237730,078991.1
ENSG00000169059,X3A
ENSG00000231217,097347.1
ENSG00000237490,S27AP17
ENSG00000130021,DP
ENSG00000228550,073583.1
ENSG00000264268,R4767
ENSG00000101846,S
ENSG00000279682,120338.1
ENSG00000182583,X
ENSG00000274923,005296.1
ENSG00000006757,PLA4
ENSG00000230394,078960.1
ENSG00000285679,097626.1
ENSG00000207628,R651
ENSG00000177504,X2
ENSG00000205642,X3B
ENSG00000011201,OS1
ENSG00000225574,AXINP1
ENSG00000183304,M9A
ENSG00000231619,003685.2
ENSG00000229012,003685.1
ENSG00000285896,074281.2
ENSG00000225271,074281.1
ENSG00000177138,M9B
ENSG00000200852,A5SP499
ENSG00000219870,119618.1
ENSG00000228543,003684.1
ENSG00000232111,073488.1
ENSG00000282306,073488.7
ENSG00000282501,073488.9
ENSG00000282358,073488.8
ENSG00000282668,073488.10
ENSG00000282299,073488.5
ENSG00000282697,073488.11
ENSG00000282222,073488.4
ENSG00000281955,073488.3
ENSG00000281941,073488.2
ENSG00000282300,073488.6
ENSG00000101849,L1X
ENSG00000101850,R143
ENSG00000146950,ROOM2
ENSG00000215319,F5P1
ENSG00000230326,GN1P33
ENSG00000206844,00019
ENSG00000234469,DN34
ENSG00000047644,C3
ENSG00000225076,C3-AS1
ENSG00000202469,00019
ENSG00000073464,CN4
ENSG00000227042,003666.1
ENSG00000101871,D1
ENSG00000207202,U6-800P
ENSG00000234129,073529.1
ENSG00000004961,CS
ENSG00000207151,00019
ENSG00000047648,HGAP6
ENSG00000278218,02271
ENSG00000275194,004467.1
ENSG00000125363,ELX
ENSG00000263652,R548AX
ENSG00000232392,002366.1
ENSG00000282840,004554.2
ENSG00000223418,004554.1
ENSG00000005302,L3
ENSG00000206792,00019
ENSG00000169933,MPD4
ENSG00000206795,00019
ENSG00000223487,MPD4-AS1
ENSG00000231211,L17P49
ENSG00000273800,119619.1
ENSG00000271814,7SKP290
ENSG00000101911,PS2
ENSG00000229083,MA6P2
ENSG00000230691,PL35P4
ENSG00000196664,R7
ENSG00000233338,R8-AS1
ENSG00000101916,R8
ENSG00000205542,SB4X
ENSG00000187268,M9C
ENSG00000261030,079171.1
ENSG00000235385,NC02154
ENSG00000231216,1-600G8.3
ENSG00000123594,XN3L
ENSG00000235592,004674.1
ENSG00000226985,NC01203
ENSG00000197582,X1P1
ENSG00000198759,FL6
ENSG00000233357,L30P15
ENSG00000283493,R6086
ENSG00000199622,7SKP20
ENSG00000176896,EANC
ENSG00000123595,B9A
ENSG00000196459,APPC2
ENSG00000046651,D1
ENSG00000046653,M6B
ENSG00000233535,003035.2
ENSG00000212663,003035.1
ENSG00000046647,MIN8
ENSG00000233247,002524.1
ENSG00000101958,RA2
ENSG00000231066,M1P9
ENSG00000181544,NCB
ENSG00000130150,SPD2
ENSG00000235929,T1P14
ENSG00000236929,112498.1
ENSG00000102048,B9
ENSG00000165192,B11
ENSG00000165195,GA
ENSG00000165197,GFD
ENSG00000087842,R
ENSG00000102010,X
ENSG00000130234,E2
ENSG00000285602,097625.1
ENSG00000225833,1-594A7.3
ENSG00000147003,TRN
ENSG00000237539,003669.1
ENSG00000186312,5BP1
ENSG00000169239,5B
ENSG00000279413,112497.1
ENSG00000200620,00409
ENSG00000281371,E2
ENSG00000169249,SR2
ENSG00000182287,1S2
ENSG00000200566,U5F-7P
ENSG00000226536,TP15
ENSG00000126010,PR
ENSG00000238178,078993.1
ENSG00000182798,GEB17
ENSG00000215313,L6P30
ENSG00000235071,073909.1
ENSG00000239333,7SL658P
ENSG00000047230,PS2
ENSG00000265144,R548AM
ENSG00000169906,00G
ENSG00000169895,AP1
ENSG00000238709,U7-56P
ENSG00000086712,LNG
ENSG00000230180,L12P49
ENSG00000102054,BP7
ENSG00000222736,U4-6P
ENSG00000223498,929302.1
ENSG00000199410,00019
ENSG00000169891,PS2
ENSG00000201467,00190
ENSG00000214322,X1P2
ENSG00000214321,X1P4
ENSG00000238764,01210
ENSG00000188158,S
ENSG00000265465,R4768
ENSG00000235834,3022.1
ENSG00000230020,S-AS1
ENSG00000226153,3242.1
ENSG00000047634,ML1
ENSG00000227873,3242.2
ENSG00000131831,I2
ENSG00000276467,3929.2
ENSG00000225066,3929.1
ENSG00000225882,NC01456
ENSG00000177324,ND2
ENSG00000102098,ML2
ENSG00000235211,SB10P2
ENSG00000207025,00019
ENSG00000008086,KL5
ENSG00000236187,A6P
ENSG00000102104,1
ENSG00000086717,EF1
ENSG00000237221,EF1-AS1
ENSG00000196564,096700.1
ENSG00000224224,US1P2
ENSG00000237836,KA2-AS1
ENSG00000044446,KA2
ENSG00000266710,7SL48P
ENSG00000173698,GRG2
ENSG00000131828,HA1
ENSG00000180815,P3K15
ENSG00000202144,00019
ENSG00000275800,F5P2
ENSG00000147010,3KBP1
ENSG00000173681,LAF3
ENSG00000206663,00019
ENSG00000184368,P7D2
ENSG00000264566,R23C
ENSG00000173674,F1AX
ENSG00000201882,00493
ENSG00000201592,00494
ENSG00000225037,F1AX-AS1
ENSG00000177189,S6KA3
ENSG00000283631,928596.1
ENSG00000283400,807740.1
ENSG00000252978,7SKP183
ENSG00000283380,807742.1
ENSG00000283546,088723.1
ENSG00000206716,U6-133P
ENSG00000149970,KSR2
ENSG00000231913,RRES2P3
ENSG00000185915,HL34
ENSG00000091482,PX
ENSG00000012174,TPS2
ENSG00000275681,3479.1
ENSG00000230797,2
ENSG00000206639,00019
ENSG00000271286,3023.1
ENSG00000102172,S
ENSG00000102174,EX
ENSG00000224204,EX-AS1
ENSG00000233067,CHD1-AS
ENSG00000175809,LL2
ENSG00000231846,092832.2
ENSG00000224396,TTL15P3
ENSG00000201095,U6-266P
ENSG00000231011,092832.1
ENSG00000237019,004470.1
ENSG00000184735,X53
ENSG00000174028,M3C2
ENSG00000228610,CL2P1
ENSG00000165186,CHD1
ENSG00000226774,073910.1
ENSG00000123131,DX4
ENSG00000123130,OT9
ENSG00000233785,131011.1
ENSG00000202272,00019
ENSG00000130066,T1
ENSG00000184831,OO
ENSG00000238103,L9P7
ENSG00000165182,orf58
ENSG00000174010,HL15
ENSG00000130741,F2S3
ENSG00000201407,00263
ENSG00000234230,X-AS1
ENSG00000005889,X
ENSG00000223611,PT20HL2
ENSG00000223731,PT20HL1
ENSG00000225071,004552.1
ENSG00000067992,K3
ENSG00000214124,RPEP9
ENSG00000260822,004656.1
ENSG00000102230,YT1B
ENSG00000226222,079168.1
ENSG00000236836,YT1B-AS1
ENSG00000236487,079168.2
ENSG00000101868,LA1
ENSG00000251869,ARNA23
ENSG00000232472,F1B2P3
ENSG00000004848,X
ENSG00000214111,002504.1
ENSG00000240439,7SL91P
ENSG00000176812,112778.1
ENSG00000229310,P40P1
ENSG00000228519,097263.1
ENSG00000233403,121342.1
ENSG00000176774,GEB18
ENSG00000232446,129850.1
ENSG00000232030,GEB6B
ENSG00000227511,005297.1
ENSG00000176746,GEB6
ENSG00000232644,005297.2
ENSG00000188408,GEB5
ENSG00000237171,005297.3
ENSG00000228464,073614.1
ENSG00000231388,079178.2
ENSG00000230265,079178.1
ENSG00000259849,NTXP1
ENSG00000236160,005345.1
ENSG00000216938,L7P58
ENSG00000236683,GA1P1
ENSG00000252491,U1-142P
ENSG00000242021,112493.1
ENSG00000228933,107419.1
ENSG00000233807,097262.1
ENSG00000252486,00019
ENSG00000235642,P4A1P5
ENSG00000224960,P4R3C
ENSG00000223391,006210.1
ENSG00000238247,006210.2
ENSG00000189186,AF8L2
ENSG00000177689,GEB10
ENSG00000229731,107613.1
ENSG00000226199,112492.2
ENSG00000232834,112492.4
ENSG00000228345,112492.3
ENSG00000233243,112492.5
ENSG00000224589,112492.1
ENSG00000226372,AF8L1
ENSG00000277569,R6134
ENSG00000223742,112495.1
ENSG00000169306,1RAPL1
ENSG00000226436,002367.1
ENSG00000201666,00284
ENSG00000237994,003659.1
ENSG00000201356,A5SP500
ENSG00000227393,031575.1
ENSG00000264090,R4666B
ENSG00000227592,GFP3
ENSG00000270794,005185.1
ENSG00000099399,GEB2
ENSG00000198798,GEB3
ENSG00000120289,GEB4
ENSG00000214107,GEB1
ENSG00000276940,CE1P1
ENSG00000169297,0B1
ENSG00000120280,orf21
ENSG00000178556,S1BP6
ENSG00000232368,LP2
ENSG00000198814,
ENSG00000229331,-IT1
ENSG00000241886,112496.1
ENSG00000243055,-AS1
ENSG00000277876,108359.1
ENSG00000157625,B3
ENSG00000231542,B3-AS1
ENSG00000235512,B3-AS2
ENSG00000132446,HL17
ENSG00000198947,D
ENSG00000252903,U6-894P
ENSG00000285900,079177.1
ENSG00000222922,A5SP501
ENSG00000236285,M1P8
ENSG00000263600,R3915
ENSG00000221348,R548F5
ENSG00000236828,D-AS3
ENSG00000226781,CAP1
ENSG00000215310,050305.1
ENSG00000233928,591501.1
ENSG00000185448,M47A
ENSG00000185638,H1P14
ENSG00000233571,592043.1
ENSG00000236072,592043.2
ENSG00000271136,592504.1
ENSG00000147027,EM47
ENSG00000225384,606662.1
ENSG00000273704,596245.1
ENSG00000189132,M47B
ENSG00000229347,596268.1
ENSG00000252411,U6-1087P
ENSG00000230227,AH1P1
ENSG00000233663,161722.1
ENSG00000271088,161722.3
ENSG00000233880,161722.2
ENSG00000189023,GEB16
ENSG00000271519,590065.1
ENSG00000165164,AP47
ENSG00000206733,U6-641P
ENSG00000229384,GB1P16
ENSG00000226484,606516.1
ENSG00000233921,S15AP40
ENSG00000249467,592156.1
ENSG00000275314,006924.1
ENSG00000235510,842568.4
ENSG00000223723,842568.2
ENSG00000231069,842568.3
ENSG00000198173,M47C
ENSG00000243048,H1P18
ENSG00000214071,842568.1
ENSG00000233810,B1AP2
ENSG00000130962,RG1
ENSG00000250349,241726.2
ENSG00000241607,245096.1
ENSG00000219186,H1P19
ENSG00000234355,H1P27
ENSG00000174678,M47DP
ENSG00000147036,NCL3
ENSG00000047597,
ENSG00000285944,233297.1
ENSG00000165168,BB
ENSG00000165169,NLT3
ENSG00000206983,U6-49P
ENSG00000259977,121578.3
ENSG00000224339,121578.1
ENSG00000187516,PM
ENSG00000229674,121578.2
ENSG00000147041,TL5
ENSG00000221466,R548AJ2
ENSG00000101955,PX
ENSG00000226679,606748.1
ENSG00000156313,GR
ENSG00000252050,00322
ENSG00000036473,C
ENSG00000227988,GF1P1
ENSG00000232370,241726.1
ENSG00000229735,LP16
ENSG00000233007,TFL11
ENSG00000156298,PAN7
ENSG00000238606,U7-7P
ENSG00000235806,241728.1
ENSG00000165175,D1IP1
ENSG00000238123,D1IP1-AS1
ENSG00000207122,U6-591P
ENSG00000224610,108879.1
ENSG00000235304,NC01281
ENSG00000236747,NC01282
ENSG00000234191,091808.1
ENSG00000263730,R3937
ENSG00000264618,7SL732P
ENSG00000228232,PDHP1
ENSG00000270759,091810.1
ENSG00000261435,592164.1
ENSG00000263972,R1587
ENSG00000214047,S11P7
ENSG00000285709,592164.2
ENSG00000223486,092198.1
ENSG00000183337,OR
ENSG00000236393,091806.1
ENSG00000214045,091807.1
ENSG00000206677,00019
ENSG00000235685,092473.1
ENSG00000238730,U7-164P
ENSG00000182220,P6AP2
ENSG00000238205,C1L
ENSG00000185753,orf38
ENSG00000180182,D14
ENSG00000234636,D14OS
ENSG00000270791,RXP6
ENSG00000214031,092474.1
ENSG00000237661,092474.2
ENSG00000238222,RN4P
ENSG00000232801,CBPP3
ENSG00000189145,092268.1
ENSG00000216866,S2P55
ENSG00000237931,IC4P3
ENSG00000124486,P9X
ENSG00000223714,NC02601
ENSG00000199564,A5SP502
ENSG00000238426,00019
ENSG00000226641,391647.1
ENSG00000215301,X3X
ENSG00000264573,7SL15P
ENSG00000188937,X
ENSG00000225238,3015.1
ENSG00000147044,SK
ENSG00000233033,SK-AS1
ENSG00000212207,U6-1321P
ENSG00000217624,627402.1
ENSG00000242559,7SL144P
ENSG00000171659,R34
ENSG00000171657,R82
ENSG00000229822,353691.1
ENSG00000237875,353691.2
ENSG00000251807,U6-202P
ENSG00000233103,133329.1
ENSG00000228847,P5MC2P4
ENSG00000212560,U6-630P
ENSG00000228780,2545.1
ENSG00000206896,U6-1124P
ENSG00000231772,3403.1
ENSG00000283737,023875.1
ENSG00000102055,P1R2C
ENSG00000270280,451086.1
ENSG00000224294,NCR
ENSG00000237206,PDH1P4
ENSG00000285899,023574.1
ENSG00000231750,NOGP10
ENSG00000189221,OA
ENSG00000069535,OB
ENSG00000124479,P
ENSG00000236276,P-AS1
ENSG00000214019,034370.1
ENSG00000183690,HC2
ENSG00000198414,TDN2P1
ENSG00000214018,M2P3
ENSG00000200702,00019
ENSG00000224054,022163.1
ENSG00000215035,PSP5
ENSG00000069509,NDC1
ENSG00000233543,TF8P1
ENSG00000229168,L19P20
ENSG00000214016,SAP61
ENSG00000242065,7SL291P
ENSG00000189037,SP21
ENSG00000147050,M6A
ENSG00000147113,orf36
ENSG00000229491,136489.1
ENSG00000237782,020989.1
ENSG00000229563,NC01204
ENSG00000214282,T8P14
ENSG00000204915,234772.1
ENSG00000270069,R222HG
ENSG00000207870,R221
ENSG00000207725,R222
ENSG00000269902,234772.2
ENSG00000231566,NC02595
ENSG00000212347,00591
ENSG00000215286,031584.1
ENSG00000234613,031584.2
ENSG00000224701,D28P4
ENSG00000213100,T18P68
ENSG00000214009,NAP3
ENSG00000278838,00017
ENSG00000229145,TBP1
ENSG00000236751,NC01186
ENSG00000231235,139811.2
ENSG00000235587,PDHP65
ENSG00000147121,BOX4
ENSG00000224072,139811.1
ENSG00000251192,F674
ENSG00000199226,U6-50P
ENSG00000230844,F674-AS1
ENSG00000277721,00017
ENSG00000270499,I67P1
ENSG00000147119,ST7
ENSG00000065923,C9A7
ENSG00000213997,AM1P7
ENSG00000226048,X1P8
ENSG00000215284,512633.1
ENSG00000102218,2
ENSG00000204904,NC01545
ENSG00000102221,DE3
ENSG00000130988,N
ENSG00000206685,U6-1189P
ENSG00000201659,U12-2P
ENSG00000147123,UFB11
ENSG00000182872,M10
ENSG00000237351,513366.1
ENSG00000130985,A1
ENSG00000224975,E1
ENSG00000102225,K16
ENSG00000102226,P11
ENSG00000237623,591503.3
ENSG00000266158,7SL785P
ENSG00000203402,591503.1
ENSG00000147117,F157
ENSG00000221459,ORA11C
ENSG00000232009,591503.2
ENSG00000226556,M1P49
ENSG00000147124,F41
ENSG00000277605,00017
ENSG00000196741,NC01560
ENSG00000235636,S1P1
ENSG00000078061,AF
ENSG00000008056,N1
ENSG00000102265,MP1
ENSG00000263858,R4769
ENSG00000283743,009172.2
ENSG00000126759,P
ENSG00000126767,K1
ENSG00000126756,T
ENSG00000267064,T-AS1
ENSG00000187893,XC1P1
ENSG00000224656,009172.1
ENSG00000229968,022578.1
ENSG00000188459,SF4P
ENSG00000197779,F81
ENSG00000224401,L7P57
ENSG00000147118,F182
ENSG00000221994,F630
ENSG00000171489,ACA5
ENSG00000277541,F630-AS1
ENSG00000171483,X6P
ENSG00000171478,ACA5B
ENSG00000230241,244636.1
ENSG00000233139,244636.2
ENSG00000201517,U6-707P
ENSG00000225198,XP3
ENSG00000238032,245047.7
ENSG00000165583,X5
ENSG00000234780,245047.5
ENSG00000252856,A5SP503
ENSG00000204368,245047.1
ENSG00000231568,245047.3
ENSG00000229662,245047.2
ENSG00000126752,X1
ENSG00000232813,245047.4
ENSG00000241207,245047.8
ENSG00000237345,245047.6
ENSG00000204648,X9P
ENSG00000234391,606490.6
ENSG00000227302,XP9
ENSG00000230100,606490.3
ENSG00000270747,606490.9
ENSG00000165584,X3
ENSG00000225055,606490.1
ENSG00000234448,606490.7
ENSG00000268009,X4
ENSG00000269791,X4B
ENSG00000231603,606490.5
ENSG00000231489,606490.4
ENSG00000235350,606490.8
ENSG00000226971,606490.2
ENSG00000017483,C38A5
ENSG00000068438,SJ1
ENSG00000224292,196972.1
ENSG00000102312,RCN
ENSG00000147155,P
ENSG00000276823,00017
ENSG00000068354,C1D25
ENSG00000204620,115618.1
ENSG00000102317,M3
ENSG00000228343,115618.2
ENSG00000279528,115618.3
ENSG00000220125,PL32P1
ENSG00000101940,R13
ENSG00000231725,1R110P
ENSG00000015285,S
ENSG00000101945,V39H1
ENSG00000232828,231533.1
ENSG00000206723,U6-1056P
ENSG00000171433,OD5
ENSG00000233585,231533.2
ENSG00000207367,U6-29P
ENSG00000102145,TA1
ENSG00000094631,AC6
ENSG00000187682,AS
ENSG00000102109,SK1N
ENSG00000126768,MM17B
ENSG00000102103,BP1
ENSG00000102100,C35A2
ENSG00000102096,M2
ENSG00000068308,UD5
ENSG00000279155,233300.1
ENSG00000223309,U6-722P
ENSG00000102057,ND1
ENSG00000068400,IPAP1
ENSG00000068323,E3
ENSG00000147144,DC120
ENSG00000243279,AF2
ENSG00000196998,R45
ENSG00000206936,U4-52P
ENSG00000068394,KOW
ENSG00000265033,7SL262P
ENSG00000280116,231657.2
ENSG00000269313,GIX
ENSG00000279422,231657.1
ENSG00000102007,P2
ENSG00000012211,ICKLE3
ENSG00000102003,P
ENSG00000237341,P-AS1
ENSG00000102001,CNA1F
ENSG00000230216,PB1P2
ENSG00000101997,DC22
ENSG00000049768,XP3
ENSG00000049769,P1R3F
ENSG00000270012,232271.1
ENSG00000215274,GE10
ENSG00000224659,GE12J
ENSG00000274274,GE13
ENSG00000275113,GE2E
ENSG00000236737,GE12B
ENSG00000237671,GE12C
ENSG00000227488,GE12D
ENSG00000236362,GE12F
ENSG00000216649,GE12E
ENSG00000215269,GE12G
ENSG00000224902,GE12H
ENSG00000205777,GE1
ENSG00000189064,GE2A
ENSG00000213856,AC1P2
ENSG00000227391,LL1P1
ENSG00000068985,GE1
ENSG00000101951,GE4
ENSG00000234390,P27X-AS1
ENSG00000273820,P27X
ENSG00000220132,236430.1
ENSG00000171365,CN5
ENSG00000201341,U6-421P
ENSG00000207758,R532
ENSG00000207768,R188
ENSG00000207785,R500A
ENSG00000208015,R362
ENSG00000211538,R501
ENSG00000239057,R500B
ENSG00000207970,R660
ENSG00000272080,R502
ENSG00000181977,Y3
ENSG00000202495,00019
ENSG00000147081,AP4
ENSG00000147082,NB3
ENSG00000274588,KK
ENSG00000158352,ROOM4
ENSG00000222303,U6-935P
ENSG00000226881,F3AP5
ENSG00000130385,P15
ENSG00000238190,GB1P15
ENSG00000227493,239367.1
ENSG00000230926,239367.2
ENSG00000230317,NC01284
ENSG00000237926,239367.3
ENSG00000122824,DT10
ENSG00000229151,233976.1
ENSG00000226530,158055.1
ENSG00000187690,orf67
ENSG00000196368,DT11
ENSG00000234766,NC01496
ENSG00000224109,NPVL3
ENSG00000283093,NPVL2
ENSG00000223591,NPVL1
ENSG00000189369,PT2
ENSG00000179222,GED1
ENSG00000236576,241520.1
ENSG00000252377,U6-504P
ENSG00000228827,929410.1
ENSG00000232951,O7P1
ENSG00000237528,929410.2
ENSG00000232562,MTP3
ENSG00000182776,239585.1
ENSG00000279750,239585.2
ENSG00000187243,GED4B
ENSG00000221705,ORA11E
ENSG00000154545,GED4
ENSG00000221475,ORA11D
ENSG00000179028,245177.1
ENSG00000276474,231759.1
ENSG00000275335,R8088
ENSG00000155622,GE2
ENSG00000225957,231532.1
ENSG00000276897,231532.2
ENSG00000224556,510359.1
ENSG00000250084,510359.5
ENSG00000278358,510359.8
ENSG00000278160,510359.7
ENSG00000275643,M22P6
ENSG00000204379,GE1A
ENSG00000223395,M22P7
ENSG00000204382,GE1B
ENSG00000277289,510359.6
ENSG00000227058,510359.2
ENSG00000231593,510359.4
ENSG00000228771,510359.3
ENSG00000185319,XP4
ENSG00000197185,XP1
ENSG00000234792,450023.2
ENSG00000157965,X8P
ENSG00000187754,X7
ENSG00000228354,450023.1
ENSG00000222608,A5SP504
ENSG00000225508,XP5
ENSG00000237275,450023.3
ENSG00000241476,X2
ENSG00000223958,244505.2
ENSG00000225397,244505.3
ENSG00000229826,244505.5
ENSG00000268447,X2B
ENSG00000269281,244505.7
ENSG00000226867,244505.4
ENSG00000204363,ANXN5
ENSG00000229885,244505.6
ENSG00000171405,GE5
ENSG00000196395,244505.1
ENSG00000224781,F4A2P4
ENSG00000171402,GE3
ENSG00000179304,M156B
ENSG00000268350,M156A
ENSG00000184194,R173
ENSG00000270497,322635.1
ENSG00000184205,PYL2
ENSG00000234019,591212.1
ENSG00000232593,NTR
ENSG00000235224,591212.2
ENSG00000231340,TG1P10
ENSG00000227329,139396.1
ENSG00000126012,M5C
ENSG00000276575,R6895
ENSG00000277474,R6894
ENSG00000235262,M5C-IT1
ENSG00000124313,SEC2
ENSG00000226299,SAP62
ENSG00000207408,00019
ENSG00000236571,245102.2
ENSG00000234413,245102.1
ENSG00000072501,C1A
ENSG00000278204,R6857
ENSG00000158423,BC1
ENSG00000072506,D17B10
ENSG00000233250,233728.1
ENSG00000235416,233728.2
ENSG00000199422,RNA3-1P
ENSG00000086758,WE1
ENSG00000271886,R98
ENSG00000208012,RLET7F2
ENSG00000224735,323845.1
ENSG00000226110,323845.2
ENSG00000229037,323845.3
ENSG00000235916,233279.1
ENSG00000201618,A5SP505
ENSG00000172943,F8
ENSG00000184083,M120C
ENSG00000224949,589872.1
ENSG00000196632,K3
ENSG00000234566,L7AP71
ENSG00000207104,U6-434P
ENSG00000158526,R2
ENSG00000102302,D1
ENSG00000130119,L3L
ENSG00000215197,AM4P1
ENSG00000102313,IH6
ENSG00000102316,GED2
ENSG00000221716,ORA11
ENSG00000275387,049732.1
ENSG00000067445,O
ENSG00000221750,00614
ENSG00000158571,KFB1
ENSG00000169188,EX2
ENSG00000158578,AS2
ENSG00000278283,020991.1
ENSG00000234466,590240.2
ENSG00000238269,GE2B
ENSG00000234068,GE2
ENSG00000278319,590240.4
ENSG00000276929,590240.3
ENSG00000182518,M104B
ENSG00000186678,590240.1
ENSG00000229760,CO1P52
ENSG00000231947,ND2P24
ENSG00000238047,ND1P30
ENSG00000256045,RNR2L10
ENSG00000158639,GE5
ENSG00000204279,GE3
ENSG00000232765,158819.1
ENSG00000283334,R4536-1
ENSG00000266328,R4536-2
ENSG00000187601,GEH1
ENSG00000247746,P51
ENSG00000277516,590410.1
ENSG00000200635,00019
ENSG00000235136,627224.1
ENSG00000189299,XR2
ENSG00000229594,159987.2
ENSG00000169164,159987.1
ENSG00000083750,AGB
ENSG00000227486,445472.1
ENSG00000214745,391419.1
ENSG00000102349,F8
ENSG00000234135,L23AP83
ENSG00000188021,QLN2
ENSG00000230105,354793.1
ENSG00000204272,DY
ENSG00000237748,CRBP1
ENSG00000204271,IN3
ENSG00000224799,139397.1
ENSG00000237708,139397.2
ENSG00000186787,IN2B
ENSG00000226310,022157.1
ENSG00000147059,IN2A
ENSG00000231765,P1R11P2
ENSG00000165591,AH2
ENSG00000231831,HFD1P1
ENSG00000198455,DB
ENSG00000215174,RP2B
ENSG00000227427,3019.1
ENSG00000198205,DA
ENSG00000228004,CLP2
ENSG00000235124,T8P17
ENSG00000236852,322784.1
ENSG00000235170,ND1P31
ENSG00000228182,ND2P25
ENSG00000234570,RP1
ENSG00000277499,359854.1
ENSG00000230823,X1P1
ENSG00000235437,NC01278
ENSG00000186767,IN4
ENSG00000233661,IN4-AS1
ENSG00000131089,HGEF9
ENSG00000231729,HGEF9-IT1
ENSG00000236813,F3P8
ENSG00000222532,R1468
ENSG00000232794,RNPDP1
ENSG00000226010,355852.1
ENSG00000184675,ER1
ENSG00000244006,7SL799P
ENSG00000198881,B12
ENSG00000102043,MR8
ENSG00000213754,356317.1
ENSG00000283349,N5P
ENSG00000230889,C1P1
ENSG00000227261,HAZP7
ENSG00000226502,T8P27
ENSG00000225814,PEL2P2
ENSG00000236982,OC1S2P1
ENSG00000126970,4H2
ENSG00000237971,445523.1
ENSG00000225569,T4P2
ENSG00000231857,RF4L1P5
ENSG00000237963,441964.1
ENSG00000102053,3H12B
ENSG00000228158,E1P1
ENSG00000227534,3841.1
ENSG00000001497,S1L
ENSG00000227942,MD8P1
ENSG00000147065,N
ENSG00000231809,NOGP9
ENSG00000276689,450487.2
ENSG00000233833,F1P3
ENSG00000230039,450487.1
ENSG00000217835,034397.1
ENSG00000237311,034397.2
ENSG00000274536,034397.3
ENSG00000284567,R223
ENSG00000155659,IG4
ENSG00000215168,139276.1
ENSG00000237294,F4BP9
ENSG00000089472,PH
ENSG00000231356,157698.1
ENSG00000226820,592049.1
ENSG00000235892,MP2
ENSG00000131080,A2R
ENSG00000222667,U6-394P
ENSG00000226280,049641.1
ENSG00000233710,049564.1
ENSG00000169083,
ENSG00000234201,I1P1
ENSG00000260118,157700.1
ENSG00000079482,HN1
ENSG00000228328,158201.1
ENSG00000252145,U6-1225P
ENSG00000228125,IRIN1P2
ENSG00000206646,00019
ENSG00000225925,672138.1
ENSG00000181704,PF6
ENSG00000206747,U6-245P
ENSG00000236735,L31P63
ENSG00000234463,X6CP12
ENSG00000130052,ARD8
ENSG00000232267,TR3P2
ENSG00000213740,RBP1P1
ENSG00000090776,NB1
ENSG00000181191,A1
ENSG00000172186,GN1P35
ENSG00000215162,NC00269
ENSG00000231706,CSP43
ENSG00000130054,M155B
ENSG00000228160,158069.1
ENSG00000158813,A
ENSG00000272351,A5SP506
ENSG00000285776,158069.2
ENSG00000212434,00012
ENSG00000233229,OT7P1
ENSG00000211991,R676
ENSG00000147160,AT2
ENSG00000189401,UD6A
ENSG00000226579,CYBP31
ENSG00000235382,ND4P31
ENSG00000089289,BP1
ENSG00000220925,BP1-AS2
ENSG00000203588,BP1-AS1
ENSG00000184210,AT2L6
ENSG00000242657,7SL581P
ENSG00000204195,AT1
ENSG00000200473,A5SP507
ENSG00000186912,RY4
ENSG00000120500,R3
ENSG00000147127,B41
ENSG00000120509,ZD11
ENSG00000090889,F4A
ENSG00000231053,357752.1
ENSG00000201377,Y4P23
ENSG00000130055,PD2
ENSG00000284391,139398.1
ENSG00000082458,G3
ENSG00000200431,U4-81P
ENSG00000231651,G3-AS1
